Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r2p1d_g_full_test.pt
136695: 0.13823539561053622
106474: 0.4266030370581575
67433: 0.6624165777902817
40719: 0.7158942467540328
133807: 0.24934088117515785
72232: 0.4010385710880655
199158: 0.003935619648473221
18154: 0.09357265059952624
139430: 0.07060925209225388
12055: 0.7839954066330392
150588: 0.5983795728388941
166796: 0.08865149619487056
16836: 0.22046378485538298
91959: 0.0885720118789095
74732: 0.0014999513659859076
92505: 0.0011329250347067443
85694: 0.002953279239591211
42068: 0.3456415830187325
74665: 0.43868666480739194
138967: 0.1846934204804711
215853: 0.07522026122023817
174854: 0.11743291902348574
125224: 0.43784501793561503
79045: 0.033175669552292675
91210: 0.48353970342759567
145719: 0.38101980251849454
146631: 0.35343296257269685
63163: 0.0009965126122892798
202581: 0.09076772162825364
33079: 0.20607681854744442
162835: 0.042408509412780404
45213: 0.011416241079132305
893: 0.12374352514234488
101217: 0.08395145436588791
68709: 0.004215178259755703
160220: 0.5464397927753453
193490: 0.3126714639729471
206028: 0.017548853898915695
171527: 0.7561186674738565
95431: 0.0071041189548850525
95949: 0.22534787577751558
220461: 0.2308657049525209
200057: 0.013771158615668355
97085: 0.06842182725813473
47610: 0.0006046041771696764
181793: 0.05668912042165175
123709: 0.014286158622326184
73565: 0.02777682328087394
151270: 0.20785857752343873
129592: 0.3368025403833599
128494: 0.7838818605996494
145958: 0.01605697552440688
164659: 0.06643259109659994
198342: 0.004614908844814636
24023: 0.05239915523088712
5532: 0.10602129830658669
191418: 0.004664629801311548
207874: 0.07005532181938179
190482: 0.05261079409683589
47613: 0.0003646478875793946
142506: 0.00992680784293043
111318: 0.48007506866451877
114264: 0.009731555139296688
192597: 0.04740152389422292
78062: 0.09154447369473928
132708: 0.1968731022789143
112723: 0.007571453636046499
206077: 0.034238471162097994
214021: 0.2608548694770434
67692: 0.004723018209915608
176333: 0.4257406970154989
9373: 0.1878038725553779
128081: 0.013944150357929175
8444: 0.04834877077882993
160198: 0.30693118150520604
33525: 0.27945157368412765
187807: 0.023283001781237544
24441: 0.0851740542002517
198481: 0.9699619230814278
98916: 0.02289393985120114
114265: 0.630945256772975
10768: 0.004390533149489784
174741: 0.002471542298735585
115530: 0.7712901657887414
172284: 0.05098154780898767
162876: 0.11099335759718088
8445: 0.5832201625908056
110043: 0.03256577247520909
1694: 0.7139092894958594
54977: 0.22032845120338607
178202: 0.026836818033189047
95108: 0.5739249897196714
212969: 0.137481647911045
135196: 0.2823334969962161
141975: 0.39121150170649344
17202: 0.00028937317392774276
148848: 0.028201612769407802
2060: 0.00041070057955039374
188919: 0.148304332542466
22357: 0.39265874903139775
64089: 0.45710865914770693
68883: 0.27260598581051454
179063: 0.23942640073073562
214793: 0.5568585033852287
631: 0.054038926698922296
131466: 0.8476496846415102
185267: 0.056554141017841175
67512: 0.04896298504900187
64031: 0.2453282793467224
101323: 0.04079965282289777
139224: 0.057524107265635394
206775: 0.08602248399984092
55758: 0.40739158600990777
178806: 0.041031812492292374
38951: 0.28195361244434025
111220: 0.5035407027553447
47357: 0.17609823587190476
139250: 0.005135299720089748
177197: 0.01155927826766856
175664: 0.0785228420936619
33679: 0.1979899690777529
6357: 0.30719488059366995
205364: 0.7175116232920118
199597: 0.030781928975557094
195930: 0.27838219904515427
27300: 0.2049304643078358
13187: 0.0619644855032675
111324: 0.2948989679061924
128292: 0.002868325900635682
171019: 0.007392546828441482
41263: 0.2327418838540325
116055: 0.023361251025562524
185504: 0.6417124576873903
204813: 0.18413488349142426
113076: 0.5237973877829063
108618: 0.034617750003235415
33231: 0.6668604093611066
214974: 0.37765460875561985
110371: 0.13748772646067664
118694: 0.23044679657323286
4949: 0.020509556350589264
148805: 0.033090510150941554
86201: 0.9670298686251044
16369: 0.3159711526714091
85207: 0.3509574761374097
59063: 0.06203893729252741
108589: 0.2754889691132121
140464: 0.03821806380256021
63757: 0.014691595093609067
126522: 0.0689532691903878
103941: 0.0012568288248075987
202780: 0.0010222117043667822
42455: 0.17893130089578335
11747: 0.003676915141113568
130929: 0.051360440855205525
94196: 0.3056958044617204
62715: 0.09197074467738275
151963: 0.25864192640801775
47092: 0.019184343414963223
188772: 0.09093183455479448
143509: 0.5562003126124182
142966: 0.4852454787942406
196208: 0.0002243528218315305
32036: 0.18096469754527789
83546: 0.2852991387662769
163062: 0.35706489181757206
102714: 0.25387365282040264
209669: 0.029073619640257675
3160: 0.9642689567990601
219137: 0.0010613421013658808
192999: 0.0005120453859035479
189956: 0.5918661161340424
214386: 0.006396277583917254
181779: 0.742403998863665
80543: 0.025565542640833883
142613: 0.0053486838296521455
16243: 0.021805337719342788
158456: 0.15823291016204166
39615: 0.10892168879581732
143141: 0.8065215170390729
76070: 0.22860893597317045
55254: 0.01224694120537606
213844: 0.6289687999524176
15422: 0.9374379755463451
108505: 0.8978764154617238
150230: 0.0894430702610407
51847: 0.01761308945788187
37985: 0.0015349648783740122
65595: 0.23303904552085442
1027: 0.00017627091074245982
5880: 0.26506708848683047
142521: 0.006640815830905922
146053: 0.13408205985615496
193859: 0.027017747951049387
39506: 0.04748276797545259
1425: 0.2283817042480223
116233: 0.23155238250183174
89783: 0.009817415400902973
166887: 0.3208017517481494
152367: 0.8581930294640188
163353: 0.1841011394171801
207003: 0.6505437115993118
5690: 0.919368273274813
27809: 0.47576361171377357
6010: 0.06429252748785075
108987: 0.24968791582796257
135839: 0.6740662958836765
8318: 0.14549815458303783
31255: 0.6243581372636982
78843: 0.23663057827070588
205927: 0.5434111961367307
180173: 0.00426889907248551
156041: 0.7705715074444015
110857: 0.0029737542073178247
219973: 0.009898955977405421
5903: 0.1120062008358218
189608: 0.26921613970262115
92150: 0.3434156464172702
39793: 0.08342564388294704
172789: 0.0936245487027918
89166: 0.7168188938412641
114672: 0.28161816335705225
26625: 0.08670038929267321
102091: 0.2998296120094892
103776: 0.17053473242049222
134471: 0.85857598907387
110477: 0.06814336510797148
151631: 0.001954637802555226
127957: 0.4404725440999755
190947: 0.02652864685660461
148396: 0.05443440026283497
26002: 0.36975192384306865
198536: 0.5365530878061691
53648: 0.29082914299942786
184038: 0.00934258955749101
173361: 0.4250626871234999
63680: 0.28923301854229067
32897: 0.005143834403497749
22286: 0.016540349868591875
91162: 0.01230209117056802
70771: 0.29252939335492556
191175: 0.00936744145292323
54357: 0.5116863374023524
101585: 0.2818043555107579
202198: 0.11738382691692095
48204: 0.002886102327465778
135321: 0.5535629932528536
25192: 0.0020642431090891478
178515: 0.2686346390237304
132074: 0.9924505481030792
76426: 0.16121891992588644
136491: 0.18886222553555854
170213: 0.0009056691182918186
166599: 0.254722669156763
127611: 0.30680855327591416
206857: 0.9584399107843637
192169: 0.2418692513692804
200689: 0.06097506609512493
152453: 0.00500777414526965
100646: 0.6725903501283028
63548: 0.0012499758831836516
119171: 0.313509058974887
101335: 0.0980013931493886
101885: 0.1950716825085692
123574: 0.0008879310698830523
120180: 0.2884731198573718
54100: 0.1699037133148522
109978: 0.030433256692049326
17491: 0.4523844533923693
113132: 0.014944276030291803
46296: 0.016868871625774773
26004: 0.7161299076869909
161551: 0.004812036222574534
92938: 0.005804515751947292
64934: 0.28947166554826254
21639: 0.35118274362503143
78475: 0.0012332718761172146
108951: 0.2309062888234621
119055: 0.005389289417507825
44412: 0.15724578946901602
202336: 0.24491499517534976
48861: 0.0022071916783374945
169306: 0.04526696724497015
64726: 0.32054743537446484
165103: 0.05382142663074774
65914: 0.0267468324273068
86235: 0.015878557035380325
114147: 0.5098031794877897
184963: 0.09926371769506659
81572: 0.5872262733537355
98700: 0.43937888293294236
26724: 0.00039983146177746676
2137: 0.024320948097738437
35908: 0.1900664015138318
45726: 0.20761182515343535
151326: 0.4058298299787566
67800: 0.37911995191825554
113305: 0.7266414709611126
15941: 0.5444776621188794
115924: 0.12259958375943825
3003: 0.0008766374994593207
131120: 0.0019485737939248793
139497: 0.4992151740298141
167308: 0.023496472924307454
210275: 0.6812061584223557
20943: 0.1879565291455947
135982: 0.6860475382309232
11360: 0.4792018462176202
216434: 0.8794976998360653
57704: 0.015568889073620085
98035: 0.0006434936540244962
149505: 0.07700149745141971
112080: 0.8008860346617439
75918: 0.44136485608942166
156566: 0.16410817945143208
208322: 0.03909761681643431
157810: 0.7888064608450804
198617: 0.13903032508460456
109239: 0.015193455248663668
135785: 0.8544999983641901
387: 0.7333225365018734
205794: 0.37611094595922623
114030: 0.3053753559361212
36585: 0.5760775071103126
198804: 0.6801031773647992
161450: 0.10593971604976105
4270: 0.09054992551682517
54595: 0.21737907173883286
87900: 0.07286698993993923
213902: 0.07878938856993045
208891: 0.025151759919026517
214847: 0.31054240672528977
126013: 0.9916024308186024
19766: 0.00023409400625951093
211776: 0.0811816505047318
215515: 0.17491730516849202
136901: 0.4621953816476889
131012: 0.04862105911342951
21979: 0.0006240178697112242
43636: 0.152133141818922
168639: 0.23888227627321612
147947: 0.02547832325217314
64823: 0.06304711377015337
102853: 0.044229437780813896
64910: 0.6964680813725863
71433: 0.02994402143667685
84145: 0.6745058765027352
174205: 0.7363809035632585
122269: 0.011755634950532112
181337: 0.0019247783602622803
122018: 0.3239579981091083
130900: 0.2565164395091415
174056: 0.6771602525132039
14314: 0.028974633245525183
161938: 0.002800927893986227
157723: 0.0008079822382569546
79521: 0.7710868821486656
76782: 0.003598627936298726
28803: 0.009420168720680522
107092: 0.17484711242104822
115694: 0.36028898804215714
102120: 0.1893364564894
9668: 0.31075196996243903
28005: 0.09736808485467918
2970: 0.0010459710683790036
206935: 0.0009361842394355335
69952: 0.37531718000536785
160396: 0.45417773466033395
80240: 0.06096583169346559
9254: 0.47438773944486456
156862: 0.06510215792877716
126799: 0.013275949237140594
98251: 0.5916121023947198
90413: 0.14895136018458288
127410: 0.13644563303751056
32472: 0.14556574089510832
93316: 0.004968672979885014
31139: 0.49735062648687745
34688: 0.408391909333659
182466: 0.6859154863486765
206480: 0.07997813694601064
109488: 0.033792017653468065
206039: 0.023851279729569796
154208: 0.003434517955611227
136037: 0.09984603443626838
42148: 0.5443627679942438
107976: 0.11320772803082946
19088: 0.0048423844964418095
56440: 0.20915666189102922
62609: 0.043369826569687575
88011: 0.01071467180372565
8233: 0.6372894312735298
145547: 0.30519225548414397
131243: 0.8031380614738737
213998: 0.0027672951109707355
209962: 0.447058252275383
70366: 0.23185405646290747
216476: 0.007315273456127702
621: 0.9816867315676063
3043: 0.8564615342038451
90590: 0.04650534105167026
216515: 0.03604020710918121
81964: 0.054041227218476706
154473: 0.1440536163700017
209868: 0.33927460736595094
161387: 0.7733746799494838
15069: 0.03659173315463704
30116: 0.5785737996775424
61086: 0.003507032488414552
74711: 0.5124337566013537
197927: 0.0599593431543326
82480: 0.3305231311242096
175539: 0.010359929845435545
190654: 0.46459912480349885
46199: 0.9476699940860271
104293: 0.1350652872079081
15037: 0.11503677120344946
40642: 0.2615225754561834
219692: 0.13816970543120988
133571: 0.14912787648063386
72239: 0.033927324884643895
15646: 0.027497885857883375
138354: 0.0011595075429795543
183275: 0.1635588766366709
184282: 0.24246301845414564
102318: 0.019053606258239597
44822: 0.802340523499879
21912: 0.0007688114837947069
194603: 0.24033320282069326
113764: 0.02327080182294594
79414: 0.009705560689326376
211101: 0.12850722001348913
156528: 0.01653221104061231
193535: 0.06735688745538937
13823: 0.3044228224771359
68496: 0.2014216708339518
25701: 0.005954933696216358
80510: 0.00021221443147112495
37956: 0.35504267304349924
192357: 0.5972418581150123
32312: 0.04593871314500575
73312: 0.10213109174219426
133366: 0.9850287770386785
94262: 0.10608967647567624
169820: 0.11952829294568801
118021: 0.19714063707579044
82433: 0.02511002887331415
30636: 0.11852340147197538
33816: 0.1257060386487865
14747: 0.0012004485761281103
96214: 0.1813471561181359
133202: 0.21291724253205757
172967: 0.0034604597040015506
133777: 0.6933243683761248
144230: 0.02199282284163928
219091: 0.061634695670363726
65987: 0.12031739595840918
139431: 0.15847256900269713
105671: 0.23738351772954047
73115: 0.08730606982680911
56568: 0.013069664635622757
154513: 7.427210609461943e-05
22348: 0.0009630859870668473
220644: 0.49894691611552844
14898: 0.6149680529269972
137786: 0.06519116148774629
195811: 0.0040197403213824145
77709: 0.006619551742915064
16429: 0.23338427741691703
109224: 0.1447781560891599
153031: 0.033435434830607846
74717: 0.0011367244705979829
46326: 0.4857845814913162
10108: 0.11579963116673753
103665: 0.20619867640743905
113093: 0.8649485798086971
214483: 0.00929510235437192
179463: 0.1372345214622328
115323: 0.682006654842553
218178: 0.10999573678782326
144486: 0.08280664803533
114099: 0.7940486723564391
211484: 0.024604704129160382
117770: 0.3013109430212353
219866: 0.02651508057169849
136583: 0.07347486762409972
91152: 0.1197195575114165
72127: 0.9669161826604977
87330: 0.015317329234676436
163401: 0.42074851172401395
129246: 0.380423584007076
70330: 0.5440848740763613
99362: 0.2907147935238754
201763: 0.05507759530519252
180544: 0.09927537520582064
174303: 0.9545107728808944
23234: 0.35519593906064983
154348: 0.027316666419210378
169687: 0.011580312759178923
21859: 0.04007612679924932
124127: 0.03574634729375248
104101: 0.0020932222687406465
69096: 0.2566031954920618
23209: 0.5851344131406222
175751: 0.6480849862418836
67666: 0.3931911022409622
34480: 0.0023441421653842553
18022: 0.6113801401588717
34190: 0.7752049132250249
197983: 0.3802625203388743
83014: 0.026285368838955492
217361: 0.6472485991980648
63033: 0.07816952596840565
217275: 0.0029536770980485016
94488: 0.3450971561833285
138482: 0.4980378542695689
151981: 0.020584831772794132
50271: 0.3899920524927438
154023: 0.39377357906778343
15156: 0.010677663834940176
4441: 0.004640009365743936
62548: 0.0468744418467395
11164: 0.675990839030419
107584: 0.02179869794053957
71742: 0.024729390555876307
442: 0.5514795303242863
182807: 0.07995599162677536
180728: 0.0027541375056898687
7168: 0.017909656424308196
121865: 0.04265080996628967
153700: 0.30835092066263314
203910: 0.013774089882645058
93623: 0.006967587545659626
30725: 0.10894778381407377
18846: 0.017417735874914797
5207: 0.11806497632642277
19993: 0.22437983279814944
83822: 0.04372208176573622
26164: 0.15408422838481783
154372: 0.059686534414140624
56648: 0.0035232567352068145
45340: 0.2523372986179311
115880: 0.28567150885646697
145254: 0.29301938489152235
22759: 0.012790484925062628
190342: 0.4173385894391686
85534: 0.1522487276179163
127667: 0.012789754389814334
195911: 0.26867202535686374
190267: 0.03569590274855727
202258: 0.3236894092406146
76365: 0.018978045307449065
55373: 0.10299322138962452
55733: 0.3817492464040697
37952: 0.5493711508242995
99490: 0.0024231496436186717
207898: 0.005107111966935918
189156: 0.09851445587264607
158643: 0.028711356259009335
33400: 0.3010190592503932
110861: 0.6947617149453436
168741: 0.05308315943693742
137162: 0.7455123331819777
27026: 0.37314141586830374
126202: 0.03420609681847964
159740: 0.060519667122207466
190860: 0.03933529581991024
113048: 0.0500672085036058
29155: 0.24025149684166536
196274: 0.3653105539706303
87192: 0.44685812673924374
108021: 0.0001548974296383676
25377: 0.6814325602026656
8220: 0.010682606936825323
78887: 0.33247595272223407
12511: 0.16844134537677746
186888: 0.18515621115875547
65315: 0.21720901809749193
24107: 0.1315167680495506
16984: 0.18151355258305557
15038: 0.1595705309737241
62082: 0.09140146048230235
115190: 0.02215573471227117
128653: 0.02009543999520247
146367: 0.3768559853961051
82961: 0.11201497115871462
43853: 0.03162999304186087
22383: 0.13693971604880062
187004: 0.3022864514787216
209640: 0.2806387439268292
108361: 0.22439687147198129
149791: 0.48972875829531404
2403: 0.1681012404624198
175728: 0.01987437510979362
175300: 0.029571455936093116
109310: 0.39685985513642663
36015: 0.5621253734352649
218395: 0.012112253054510802
176519: 0.0489153025628184
134378: 0.1576062413296313
139854: 0.20590913099658792
31875: 0.0487308967676654
89241: 0.02068916775897378
162638: 0.0023049094597809017
205413: 0.3868473543334403
233: 0.2738997087926691
161965: 0.30158223693433683
214289: 0.1078862644644687
25820: 0.18643931457336294
132103: 0.8317240986507386
24760: 0.09465522803111526
111689: 0.0005328294614628248
107735: 0.14845087350840913
5570: 0.9555831468605902
164364: 0.9514625247102231
60290: 0.0002549368466517876
144706: 0.08130621648160741
207555: 0.003308832105176407
114673: 0.1435045594771509
76825: 0.6374483346608031
89811: 0.037979727872880176
4372: 0.3149983119637909
52930: 0.19678974891758116
209457: 0.18698197280900786
18492: 0.002535672829253599
118858: 0.06450695934472606
185520: 0.8098884275968885
3020: 0.0804714008118026
45088: 0.14278898822340125
166000: 0.01545359395458945
8643: 0.04049632330497843
171666: 0.01869887571047002
105033: 0.01851169673682307
216074: 0.5353156728178874
107629: 0.17943287546586362
159862: 0.01663429889595136
100917: 0.03275050552292669
94286: 0.00022213759501710229
45193: 0.33178900025268376
27595: 0.44087854989265907
83332: 0.022451787302998127
61892: 0.006233340962353395
70679: 0.37590372252452653
89640: 0.004172241988271708
215140: 0.18074026631802553
192997: 0.5071805009374657
85790: 0.00705170981837
142742: 0.3978838633702253
197873: 0.00038632490094414607
161313: 0.28025541645001795
151187: 0.6176671274606633
67155: 0.2581838980077009
77129: 0.1613401979629998
195652: 0.20376420190041244
137210: 0.04047815360900131
69033: 0.9011589588353672
65141: 0.9856931788381189
96935: 0.06050949431482877
98601: 0.48454715460684383
88138: 0.48258604055445176
183695: 0.138145864038961
62631: 0.2944712979478936
15130: 0.04735959715617355
127476: 0.04051950120629044
210861: 0.5986553198090405
72569: 0.0008425760424870532
117774: 0.06392564828274772
172962: 0.14816144788710517
65326: 0.7807305229962367
209204: 0.016980955319013447
177434: 0.6092283357484121
120309: 0.3001442599997972
70601: 0.3527974017779343
72143: 0.24350261403014883
95559: 0.052974515816458734
163013: 0.08506690156718832
176988: 0.04940509763036971
132594: 0.20603610266698524
154707: 0.1524538738776755
57188: 0.12993036729676533
158303: 0.17367474504862912
217331: 0.09749637422100932
212382: 0.3411059907375602
197612: 0.18565164323081262
101804: 0.12738301751596737
49546: 0.20664846019280958
195639: 0.3403184435228468
49358: 0.0006856020709165023
49163: 0.08865943619821337
87265: 0.025567065953509882
18943: 0.45821865223842906
56679: 0.0008881707062755595
83296: 0.37059923625747615
181944: 0.030204921018594177
66960: 0.0006045138652552851
82744: 0.1825025046200608
88126: 0.5024110350514093
190946: 0.8918728091521189
94733: 0.5437547634210205
201098: 0.8989925615605898
144614: 0.10550396553662722
65448: 0.33687909197760746
156112: 0.12762877058412414
123758: 0.6467595848735073
91948: 0.05987499462207779
10037: 0.00973892698493728
129824: 0.0014862723901387653
121328: 0.03893734807570581
4943: 0.09708525936730439
79967: 0.6423051093588583
186266: 0.7025939199829736
29554: 0.21770313898559834
153427: 0.08719414630468236
125413: 0.003762898651075375
156782: 0.04492101251526037
166247: 0.04259297653334215
166326: 0.5470533430780051
128300: 0.8618740850815811
14426: 0.013509955155313946
165442: 0.804086331743747
31654: 0.07701692189584719
1780: 0.07218543652561493
112347: 0.042486291626119055
188681: 0.12701985311559838
75719: 0.4732377339169034
3506: 0.5463389721189742
55259: 0.9703959047328681
37195: 0.09928128606406972
145109: 0.24199436308299482
140315: 0.0349391543699511
59338: 0.6498222839527443
133223: 0.32668022084544646
56496: 0.01570382629870437
96898: 0.6922233888635674
28353: 0.16235362939733022
180944: 0.9776052162051201
169346: 0.5686158047537901
94171: 0.19911966654217395
5182: 0.04980761574006465
108781: 0.18977922862541163
14195: 0.07291435511979216
12301: 0.22423782622900035
170558: 0.5707679904753604
211881: 0.000556031784839206
173351: 0.019457452173810452
204955: 0.9280929411761463
136827: 0.9382588546723127
149435: 0.20660817093630612
204551: 0.5133180705379345
124256: 0.4098886159918038
175926: 0.24228245188896835
159992: 0.946632324019447
181866: 0.0005198210401431425
70598: 0.01586723555374192
193751: 0.01694076343846973
29861: 0.14560525952401804
165093: 0.9760118948761374
80488: 0.7921208534389734
129064: 0.07968160523159895
131621: 0.016338404297130182
80963: 0.25121654248323466
4946: 0.007739536013104953
121692: 0.6524672013929376
68397: 0.08870801114244387
215794: 0.040954402626994124
157845: 0.74185722011498
78066: 0.11712508251184772
25058: 0.28758676565485075
104855: 0.20607063504394318
91758: 0.35078859974055376
68421: 0.0035642191796796396
28718: 0.04623432568041608
153776: 0.13764541389537044
48203: 0.015696729096816853
151323: 0.01109245460247621
217892: 0.14942336557578528
85124: 0.02097897109342739
164504: 0.08178339715232141
166476: 0.3143115883340215
214308: 0.11399212272954173
210400: 0.9939786270260811
186388: 0.13720576594641898
157520: 0.004411331239680294
171871: 0.11947067979781423
95730: 0.0882026499020867
86955: 0.11636077258481237
59218: 0.10794754771632142
210183: 0.44171526718309906
47297: 0.00854764154064469
120787: 0.9911688996944577
144261: 0.2976253171564167
209867: 0.22744781515757495
214697: 0.4978268849172309
72734: 0.039029080217005685
62430: 0.0143472693835065
180698: 0.46173574048771115
4026: 0.17720014101359993
36868: 0.15400826622499153
64099: 0.6267942738832062
192232: 0.0008166114386654044
114795: 0.5542143554775976
39505: 0.1143759197439067
149797: 0.3612597819064831
116747: 0.13148988530156203
48465: 0.6857222112375894
45429: 0.32273463154888304
145090: 0.1406867449186393
183973: 0.0028518508152046707
42367: 0.0018442302086896234
69126: 0.027444679264590377
75125: 0.5656342006768682
52775: 0.25247943862086686
205873: 0.00253746283124201
115644: 0.008347846096512512
190527: 0.14797951753826055
56553: 0.07113109081728908
168990: 0.0019741307787626283
62225: 0.2162127709361812
153507: 0.1667424216047948
186952: 0.7437306090232596
184917: 0.2973380935818568
134946: 0.10663573182864639
141757: 0.33077332046559604
170749: 0.0002824209113896359
96676: 0.12675427834619768
127755: 0.33011049725791963
194192: 0.7168780185256765
205758: 0.0006077675861888565
44551: 0.4363906271264568
90056: 0.40619587846776994
155132: 0.2207742446425982
55232: 0.03163480598595925
164740: 0.006848190498203621
62941: 0.0008661720348754898
37797: 0.41792661831459554
167549: 0.00027066859183833003
Finished: scm_256, ins, most_first, sthsthv2, r2p1d, la, #Step=128
Average: 0.23848610659063277
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r2p1d_grad_cam_full_test.pt
Use 4 GPUs!
/home/acb11711tx/miniconda3/envs/pytorch1.1/lib/python3.6/site-packages/torch/nn/functional.py:3122: UserWarning: Default upsampling behavior when mode=bilinear is changed to align_corners=False since 0.4.0. Please specify align_corners=True if the old behavior is desired. See the documentation of nn.Upsample for details.
  "See the documentation of nn.Upsample for details.".format(mode))
139242: 0.055954958696020185
208136: 0.7815374447254726
77933: 0.7009076567846932
60678: 0.04123550244185026
125118: 0.39931716372666415
133738: 0.43812882317070034
104179: 0.06944195407049847
141930: 0.2007508814222092
58849: 0.08194695629936177
9116: 0.09284443773503881
18518: 0.0038922577077755705
208019: 0.5002721082310018
59701: 0.5703087278616294
160867: 0.0006457820763898781
120824: 0.8263955115544377
19680: 0.46719177012710134
206826: 0.233317889727914
79321: 0.01132674524524191
89328: 0.010700605303554767
117570: 0.2978960406726401
170391: 0.0007283757104232791
70174: 0.7972882059766562
182726: 0.1537000487332989
215032: 0.20403199427528307
52914: 0.18827289485443544
130003: 0.24950358455680544
62316: 0.4437088094084629
118582: 0.8950901627031271
75836: 0.4933672225306509
31938: 0.9735180751304142
13332: 0.3377828887987562
25472: 0.5940079893698567
87638: 0.0032763517265266273
148093: 0.33741926888615126
201342: 0.0007246092093282641
113500: 0.8878632585401647
121337: 0.7452353813077934
199113: 0.6095304816444695
67174: 0.6386290177651972
63822: 0.3880727611340262
88299: 0.5205161040066741
47054: 0.005983070359178555
113521: 0.5566024128129357
61572: 0.2762390814968967
49072: 0.7207018065746524
185945: 0.36784350712150626
186837: 0.3656818673003954
12229: 0.05316101576318033
2417: 0.4912176985981205
23262: 0.003266016938141547
89019: 0.9102495385341172
87604: 0.9168424134149973
32140: 0.22970328415976837
34102: 0.0012703728607448284
12384: 0.0034261929140484426
43126: 0.8354540345462738
99563: 0.8246041432030324
209593: 0.774254973490315
131967: 0.0035677808164109592
60661: 0.009933015593560413
108981: 0.12135323673101084
23892: 0.5312178429630876
216042: 0.41139590711100027
131932: 0.01656995058147004
33321: 0.47572373289040115
123713: 0.3746989296632819
106189: 0.6495577936384507
161541: 0.8395910152557917
41066: 0.34554060551454313
143962: 0.0009896089759422466
211702: 0.5868300322181312
69496: 0.4880354692340916
120137: 0.7046704512777069
146838: 0.7983281083143083
139484: 0.003957845015975181
80618: 0.36497604654869065
171217: 0.19018674295512028
194058: 0.007177086532465182
89503: 0.6808672684492194
28135: 0.00627666976566843
17011: 0.014499347089440562
216098: 0.14008829895647068
10928: 0.7430211146584043
200339: 0.2024870083150745
166206: 0.16704764204405365
33257: 0.18039112491896958
133827: 0.8410552405766794
142266: 0.5150722212383698
149237: 0.543114452437294
172312: 0.580115745025978
133644: 0.05355684718961129
104742: 0.4168691028953617
40297: 0.00047347662712127203
200020: 0.7285563901896239
100087: 0.9095992494349048
43819: 0.8048073867284984
77468: 0.0005245231531034733
13147: 0.05169608443247853
88931: 0.13156128117407206
152557: 0.5699806706397794
32811: 0.7728877140343684
19952: 0.9308167760118522
173875: 0.825017586350441
60672: 0.8143766288994811
53345: 0.014633780985604972
75123: 0.8688157435462927
64506: 0.046682010944095964
190624: 0.6653445451374864
76109: 0.780328376147736
52261: 0.47946081715781474
179142: 0.3672434719337616
184118: 0.9226296390879725
4820: 0.910670507048053
111036: 0.4389630416771979
106612: 0.7740426784330339
174184: 0.7875921126778849
24705: 0.34891701307606127
6036: 0.06839056418721157
144159: 0.7705426854554389
135962: 0.5685667755969916
22001: 0.8124038027453935
182789: 0.5508526832745702
8542: 0.24635414479416795
120231: 0.09317843125427316
120106: 0.9551673091955308
150146: 0.35995330781588564
35052: 0.7436111869046726
215270: 0.279639229120221
210804: 0.9213950130870217
114154: 0.19461403854802484
144885: 0.0034698258168646134
26495: 0.01656588554396876
12679: 0.83947584924681
136579: 0.777132460507346
166038: 0.72352882161249
120224: 0.020226521039148793
117478: 0.48349105216402677
2645: 0.12264582681382308
102701: 0.6658517277282954
65522: 0.496666111786908
104759: 0.1432035679636101
185472: 0.5746798258223862
52343: 0.24408529309584992
63061: 0.02065963788299996
69266: 0.03505387291079387
15065: 0.860175893689302
164385: 0.6662845128594199
214198: 0.5170035240189463
141825: 0.30823651877290104
79237: 0.496282031195733
98360: 0.2397295791979559
190983: 0.839118836023772
215561: 0.2691791845154512
112088: 0.0008681194635755674
185634: 0.6093999915174209
105526: 0.5335937766776624
142963: 0.008801540060829893
99639: 0.3892948898810573
170439: 0.1607336594061053
104561: 0.054703805180906784
36308: 0.372023861425987
205405: 0.6550608387351531
46363: 0.012929602598887868
25859: 0.32892017694030073
136695: 0.28389186209460604
106474: 0.7188275932658144
67433: 0.7059853677492356
40719: 0.8892987019389693
133807: 0.7804676187697623
72232: 0.7938832480595011
199158: 0.02086425518609758
18154: 0.2898673680901993
139430: 0.13086583757103654
12055: 0.8700980114990671
150588: 0.5760894622508204
166796: 0.03201218622234592
16836: 0.4273590766606503
91959: 0.008660561023475566
74732: 0.006224264405318536
92505: 0.000123069411582577
85694: 0.019028562062885612
42068: 0.7166835365824227
74665: 0.8924404342051275
138967: 0.36519875581143424
215853: 0.4025328946154332
174854: 0.02178554671809252
125224: 0.7651394570129924
79045: 0.10556317114969715
91210: 0.8148817747223802
145719: 0.44479766649783414
146631: 0.46855909553778474
63163: 0.0011619755718470515
202581: 0.027979492192571342
33079: 0.1960365949489642
162835: 0.06817637593485415
45213: 0.01700288385109161
893: 0.12422685920682852
101217: 0.17695153852764633
68709: 0.023966078360672327
160220: 0.8876323958866124
193490: 0.49794382978143403
206028: 0.08311043530193274
171527: 0.9245572212839761
95431: 0.006559884775924729
95949: 0.738129004064831
220461: 0.48781220906857925
200057: 0.04235639699788862
97085: 0.8715362936272868
47610: 0.0031534409308733302
181793: 0.35567756701493636
123709: 0.0002043646832134982
73565: 0.08054791474205558
