,ins_cm_ucf101_r2p1d_g,ins_cm_ucf101_r2p1d_ig,ins_cm_ucf101_r2p1d_sg,ins_cm_ucf101_r2p1d_sg2,ins_cm_ucf101_r2p1d_grad_cam,ins_cm_ucf101_r2p1d_grad_cam_layer3,ins_cm_ucf101_r2p1d_perturb,ins_cm_ucf101_r2p1d_perturb_core5,ins_cm_ucf101_r2p1d_perturb_core11,ins_cm_ucf101_r50l_g,ins_cm_ucf101_r50l_ig,ins_cm_ucf101_r50l_sg,ins_cm_ucf101_r50l_sg2,ins_cm_ucf101_r50l_grad_cam,ins_cm_ucf101_r50l_perturb,ins_cm_ucf101_r50l_perturb_core5,ins_cm_ucf101_r50l_perturb_core11,ins_cm_16_ucf101_r2p1d_g,ins_cm_16_ucf101_r2p1d_ig,ins_cm_16_ucf101_r2p1d_sg,ins_cm_16_ucf101_r2p1d_sg2,ins_cm_16_ucf101_r2p1d_grad_cam,ins_cm_16_ucf101_r2p1d_grad_cam_layer3,ins_cm_16_ucf101_r2p1d_perturb,ins_cm_16_ucf101_r2p1d_perturb_core5,ins_cm_16_ucf101_r2p1d_perturb_core11,ins_cm_16_ucf101_r50l_g,ins_cm_16_ucf101_r50l_ig,ins_cm_16_ucf101_r50l_sg,ins_cm_16_ucf101_r50l_sg2,ins_cm_16_ucf101_r50l_grad_cam,ins_cm_16_ucf101_r50l_perturb,ins_cm_16_ucf101_r50l_perturb_core5,ins_cm_16_ucf101_r50l_perturb_core11,ins_scm_ucf101_r2p1d_g,ins_scm_ucf101_r2p1d_ig,ins_scm_ucf101_r2p1d_sg,ins_scm_ucf101_r2p1d_sg2,ins_scm_ucf101_r2p1d_grad_cam,ins_scm_ucf101_r2p1d_grad_cam_layer3,ins_scm_ucf101_r2p1d_perturb,ins_scm_ucf101_r2p1d_perturb_core5,ins_scm_ucf101_r2p1d_perturb_core11,ins_scm_ucf101_r50l_g,ins_scm_ucf101_r50l_ig,ins_scm_ucf101_r50l_sg,ins_scm_ucf101_r50l_sg2,ins_scm_ucf101_r50l_grad_cam,ins_scm_ucf101_r50l_perturb,ins_scm_ucf101_r50l_perturb_core5,ins_scm_ucf101_r50l_perturb_core11,del_cm_ucf101_r2p1d_g,del_cm_ucf101_r2p1d_ig,del_cm_ucf101_r2p1d_sg,del_cm_ucf101_r2p1d_sg2,del_cm_ucf101_r2p1d_grad_cam,del_cm_ucf101_r2p1d_grad_cam_layer3,del_cm_ucf101_r2p1d_perturb,del_cm_ucf101_r2p1d_perturb_core5,del_cm_ucf101_r2p1d_perturb_core11,del_cm_ucf101_r50l_g,del_cm_ucf101_r50l_ig,del_cm_ucf101_r50l_sg,del_cm_ucf101_r50l_sg2,del_cm_ucf101_r50l_grad_cam,del_cm_ucf101_r50l_perturb,del_cm_ucf101_r50l_perturb_core5,del_cm_ucf101_r50l_perturb_core11,del_cm_16_ucf101_r2p1d_g,del_cm_16_ucf101_r2p1d_ig,del_cm_16_ucf101_r2p1d_sg,del_cm_16_ucf101_r2p1d_sg2,del_cm_16_ucf101_r2p1d_grad_cam,del_cm_16_ucf101_r2p1d_grad_cam_layer3,del_cm_16_ucf101_r2p1d_perturb,del_cm_16_ucf101_r2p1d_perturb_core5,del_cm_16_ucf101_r2p1d_perturb_core11,del_cm_16_ucf101_r50l_g,del_cm_16_ucf101_r50l_ig,del_cm_16_ucf101_r50l_sg,del_cm_16_ucf101_r50l_sg2,del_cm_16_ucf101_r50l_grad_cam,del_cm_16_ucf101_r50l_perturb,del_cm_16_ucf101_r50l_perturb_core5,del_cm_16_ucf101_r50l_perturb_core11,del_scm_ucf101_r2p1d_g,del_scm_ucf101_r2p1d_ig,del_scm_ucf101_r2p1d_sg,del_scm_ucf101_r2p1d_sg2,del_scm_ucf101_r2p1d_grad_cam,del_scm_ucf101_r2p1d_grad_cam_layer3,del_scm_ucf101_r2p1d_perturb,del_scm_ucf101_r2p1d_perturb_core5,del_scm_ucf101_r2p1d_perturb_core11,del_scm_ucf101_r50l_g,del_scm_ucf101_r50l_ig,del_scm_ucf101_r50l_sg,del_scm_ucf101_r50l_sg2,del_scm_ucf101_r50l_grad_cam,del_scm_ucf101_r50l_perturb,del_scm_ucf101_r50l_perturb_core5,del_scm_ucf101_r50l_perturb_core11,ins_cm_ucf101_r2p1d_random,ins_cm_16_ucf101_r2p1d_random,del_cm_ucf101_r2p1d_random,del_cm_16_ucf101_r2p1d_random,ins_cm_ucf101_r50l_random,ins_cm_16_ucf101_r50l_random,del_cm_ucf101_r50l_random,del_cm_16_ucf101_r50l_random,ins_scm_ucf101_r2p1d_random,del_scm_ucf101_r2p1d_random,ins_scm_ucf101_r50l_random,del_scm_ucf101_r50l_random
v_Biking_g03_c01,0.6285167055697564,0.4920790614925471,0.30279171900052176,0.6035537610185879,0.6145175130636085,0.2889298496804401,0.357272749998625,0.45531420181231463,0.468324763044788,0.1306625515054628,0.3220517625961976,0.33329766923906273,0.37913967890909267,0.30793740872795083,0.25887590233361474,0.40067040833562395,0.4949214684687938,0.6253495256241877,0.679417018109234,0.7402771751221735,0.773206834011944,0.6670203248795588,0.2982205788430292,0.767636720353039,0.7717177311715204,0.7405144016083796,0.602606263676762,0.8110482960139507,0.4975449710284465,0.5853058963214153,0.4523161023055309,0.7089950709735149,0.7173867493067974,0.7319641976748699,0.5154795988928527,0.54893419588916,0.6379583224188536,0.6959603175055236,0.5791014179121703,0.24657419021241367,0.6073978885542601,0.634847019566223,0.6255046471487731,0.6045350699805567,0.8278659849547694,0.6342678337477992,0.6771621375464747,0.49615665964120126,0.7089793949508021,0.7258095412635157,0.7351196079634974,0.04640603960147054,0.033056621505754204,0.04544785785980112,0.028587508887991192,0.05790772239171614,0.08486579983370511,0.04410384633527027,0.033071605737988403,0.0456860750972286,0.08536885147405546,0.05514164253868581,0.09717317004289339,0.18183437080281112,0.2645066279258421,0.10690227804607419,0.035082083719087706,0.040549224018216444,0.053764920943649486,0.05068812918034382,0.062409121805103496,0.07219649504986592,0.07684987437096424,0.12993719082442112,0.07124535393086262,0.057124253624351695,0.07605427902308293,0.2754165797625774,0.15304827384102282,0.1358894526158565,0.16636639527428088,0.23244239083874163,0.14935916356193957,0.02744324944364962,0.04345579511868891,0.07673357642852352,0.0535560048338084,0.0621135181900172,0.07391288347207592,0.06830343074761913,0.11821104805130744,0.06455908186399029,0.05720060906969593,0.0593378863450198,0.2213446816922442,0.20529794902813592,0.14611673564922967,0.1910467913867251,0.27038576288282457,0.0997698924065844,0.02912192628991761,0.0656776449204699,0.02925008934107609,0.09115774583187886,0.0316764565941412,0.1297802815970499,0.019232845598935455,0.23928624085533556,0.022524581024526924,0.2673538594638103,0.12257611835375429,0.11460525788832455,0.16085668176674517,0.20796907693496905
v_Biking_g03_c02,0.8355557034134536,0.6746195469439651,0.88511961463921,0.9637344979634851,0.8332108521354659,0.5899695158753471,0.8623002371184674,0.9071210224510116,0.9270486487093947,0.2099438087466967,0.2520488652765361,0.32709841255778016,0.40626466001958306,0.49265669011041874,0.2431904801891161,0.6168656302218819,0.6569889085394713,0.7901479595166165,0.9022958868008573,0.9559391134243924,0.9651933901768643,0.8859389417630155,0.7116881006222684,0.9241230481129605,0.9475066059094388,0.9689736359578092,0.3572051955518418,0.5831989182290727,0.422699852114647,0.5161816610154801,0.42587281597229776,0.6393408907708817,0.702765120392769,0.6887862814721757,0.7110414186026901,0.7444712328724563,0.8831958039663732,0.937697293702513,0.7246502237394452,0.7235021267551929,0.7683051426429302,0.8200854673050344,0.8032621124293655,0.2451414088372985,0.5552731579755346,0.31562529663824535,0.30828498440132535,0.4304071575988928,0.5653290759892116,0.6254651550789276,0.6219860885412345,0.07184957850753791,0.08180892376566497,0.04365477672829403,0.031366695363925196,0.16655163551996074,0.1736250649111008,0.05569383598805413,0.044356048371144166,0.043099658490400615,0.23378514184173763,0.076034245260223,0.09361238715602782,0.15326712259543349,0.3144912435446305,0.09226528980047809,0.03518288690660068,0.06312582480073099,0.11696445874986239,0.15234540335950442,0.08409249715623446,0.09324045412358828,0.187848537490936,0.21252398125943728,0.085406332538696,0.08351632885751314,0.08267711036023684,0.47177468073937234,0.07725933772894678,0.06140325797173318,0.10325656664940652,0.3059351874646836,0.13663182986351785,0.021729583120077223,0.050376841997831434,0.10165542270624428,0.132272191120137,0.05453184624457208,0.06550880023860373,0.13454323036421556,0.2585600079364667,0.0687548361820518,0.06615747833711794,0.060646413316135295,0.4879991053301751,0.07154607560329287,0.051909797437730276,0.07721295380091675,0.27577161382419035,0.08390033037394673,0.07291795097717113,0.05509020917543239,0.1065298535686452,0.208947791979881,0.07343782417592593,0.1622178547841031,0.05096630958291826,0.15913785827729043,0.027659001028268904,0.1139513535556489,0.20250408018007873,0.18058611445128916,0.11928549677395495,0.12980440817424097
v_Biking_g03_c03,0.8939276508185738,0.6231155849317563,0.7613005947668616,0.8709353525268835,0.842416109016859,0.602374083515914,0.8991540440595618,0.9137860731532176,0.9348438694890515,0.25222063247934334,0.2995919919149793,0.31013225473210937,0.32297997476589124,0.4019477063516645,0.44056726769246624,0.624974160048855,0.6264260208827681,0.8240874947805423,0.9273225607175846,0.9526795090932865,0.9672341884870548,0.8465490283269901,0.6614045442838687,0.953753584792139,0.9476245583791751,0.9693420471448917,0.3762908640449041,0.600244140917539,0.39906258016276297,0.443273788983106,0.4572933974807256,0.6117325785701269,0.697611666018247,0.6670152309482091,0.7715542837977409,0.8747785270679742,0.790285297902301,0.830188044346869,0.7576044357847422,0.6273189473431557,0.7914160818327218,0.833891517482698,0.8088023120071739,0.1489312608846376,0.6049500542812893,0.23646579656087852,0.2272824183692137,0.42273256295629835,0.3694146868892858,0.5140680712302128,0.5252458986014972,0.06290627068539303,0.06513291788030798,0.04716576063844163,0.038740491567868886,0.09250954406585281,0.30128814365098794,0.07173963891356949,0.036103221404505524,0.0227909569489205,0.18763588588454716,0.03227004827862774,0.12620351372188596,0.16816602655669022,0.22909620025412428,0.07753319788552769,0.036957443900100195,0.034831939686106254,0.0795928554434795,0.16766663806629367,0.0681637542147655,0.08242359178257175,0.10175872760009952,0.5416903437871952,0.10776765065384097,0.07153647558880039,0.06445446031284519,0.4640375438277715,0.0729691076223844,0.07846861212897238,0.09502947955775198,0.3042240503375524,0.12439090638804373,0.048350929016351074,0.048636215472697586,0.05912310910207452,0.1356583356646297,0.04504114742485399,0.050745260772600886,0.07085192046361044,0.36736879972886527,0.0829562883154722,0.06372830836698995,0.05683830704947468,0.24305228514572264,0.04006327917743788,0.046297087500079215,0.05720246890246017,0.2575700236088778,0.049732606348118935,0.02245533801703914,0.021663700790099938,0.09526961462688632,0.21371869163704105,0.0611812861461658,0.18115060942363925,0.05750570326495108,0.1521801117007726,0.051901600057362884,0.1619988444392675,0.21194474333897234,0.16773287172894924,0.07104600578808458,0.1810401649486448
v_Biking_g03_c04,0.7574372923449048,0.5530501935585383,0.2575681352902286,0.7706980492809545,0.8357751878681501,0.3602940820029699,0.7193112536114367,0.6824372025772784,0.7005039674686451,0.02374233541902995,0.15100814220156186,0.019154786073758923,0.2039949902977442,0.28413031345581996,0.1405627578473246,0.18949241990509003,0.4326338077992356,0.803946976113366,0.8795573753595818,0.8693829817057122,0.8894340438127983,0.8903642935038079,0.5124187511682976,0.8982559484720696,0.8921349686861504,0.8993893307924736,0.30786894700872836,0.6630632474218601,0.29464270613539156,0.3453470959459537,0.35852139137136874,0.6087326004301303,0.6951878859792942,0.6169468357359165,0.754035982536152,0.809776731999591,0.7977488688193262,0.8509781612083316,0.7685497845523059,0.2737618985120207,0.7490279339253902,0.7763304519467056,0.7637709558475763,0.16098595802941418,0.5555919853159139,0.2034810755521903,0.24832045772382116,0.25880911360764003,0.3545950851057569,0.4904735819091002,0.4965747866899619,0.055309919655088365,0.04109129852314634,0.05080682417656493,0.028708188112561157,0.07054932218954318,0.1296056776828184,0.062276719622020645,0.03435237391844509,0.03315800572122176,0.07979699778191811,0.06223739152265471,0.08159597766128236,0.10685429677635791,0.2254605196724833,0.04762457624581041,0.024157111535965295,0.0434484143558556,0.07884663765435107,0.05652371470932849,0.08223488603834994,0.09590118055348285,0.06408413176541217,0.10935791258816607,0.06987822477822192,0.06530172054772265,0.06941554372315295,0.3031756176744693,0.041003283778309196,0.025187012473224968,0.028751563945888847,0.26693712613928255,0.06163150511133608,0.021171093652128548,0.03433941743719515,0.09563026187970536,0.05766954847604211,0.07123153853899566,0.07543463078764034,0.07420966437348397,0.10772581416313187,0.06125747536862036,0.06203480080512236,0.056838757896912284,0.33096535545030115,0.04192982999911288,0.03249772004409235,0.053459173368203494,0.32767564011936656,0.06235513510052808,0.028572813174776,0.04680329983597176,0.03621735845808871,0.19091587190632708,0.036499199020909145,0.20500928585533984,0.012989670703291267,0.08628268978941378,0.011415343465387195,0.09637239269363818,0.17020985240116715,0.23261016963981093,0.05635958582424792,0.11809146468054678
v_Biking_g04_c01,0.6483723196201027,0.2796877374548428,0.551699268462036,0.6517035694087527,0.8076120853081674,0.4639789611338547,0.409373133919914,0.4948380796750094,0.43123207467370755,0.43070256178552124,0.48579310283319943,0.38916439821975557,0.50209322997651,0.6365859288604555,0.15128995048935845,0.39098312974560495,0.5259913556350797,0.6318893751886208,0.43971008274820633,0.6353273710992653,0.6578295550134499,0.7974340042856056,0.5394584259775002,0.503233583905967,0.5607587418344337,0.5222788176324684,0.35908388017128345,0.35266505597542164,0.4382526767105901,0.4146877717823827,0.5047762882561528,0.13802609263370869,0.46251158832023975,0.6135345589966619,0.5824148380197585,0.45862421090714633,0.4707579470705241,0.532101625809446,0.7471758101601154,0.5427197101525962,0.38202834664843976,0.4550272300839424,0.39915064815431833,0.4815114922475914,0.4764965492886404,0.3488508683749387,0.4195288640567014,0.5157334843770514,0.1936564410225401,0.47381557357766724,0.5572679452252487,0.07605737544537529,0.05879026161521438,0.06992234163514273,0.0916088756437846,0.057201735646001936,0.03687565700393024,0.16889286419655394,0.12814946158781765,0.11836004494799404,0.01671983286537648,0.005334401894846608,0.034433202212355574,0.045896540208230176,0.1728398100260781,0.46396899079160553,0.17896429170220982,0.12995075918005333,0.07322088096407242,0.06600868914392777,0.12267436299589463,0.1435809156682808,0.05054186869529076,0.040263196715386584,0.223550977447303,0.14874533031252213,0.14578162346151657,0.07069784818600056,0.06543677715967533,0.10123432843397495,0.12545390842865345,0.11793139992664692,0.435178388342365,0.1170796272010648,0.08503865121315357,0.08122512492991518,0.06861587465391494,0.1270716696672025,0.15828042659995845,0.05230067949378281,0.04073306348436745,0.11310019906522939,0.09554620560084004,0.08746582602179842,0.13309577427844488,0.11719616121661147,0.1490058524068445,0.15542408055625856,0.13853632020345685,0.4255544279963033,0.14326242228628416,0.11459378885967908,0.06687054250505753,0.13105884406832047,0.07503779444959946,0.13173990164068528,0.012411585509880751,0.15364385066936848,0.015013874009355277,0.19988876996944782,0.1770342099107802,0.22013858450576662,0.1348364886667696,0.20053046404209454
v_Biking_g04_c02,0.43113225200396105,0.21675488868107398,0.19912620990733415,0.3800903768191918,0.7158929405697421,0.34883875269260184,0.3127332328791347,0.49977731907228923,0.43134646755917105,0.23541853631005144,0.3375903852651851,0.3033236335028789,0.48360137934064695,0.2830207607836566,0.221155520435978,0.19932402548033232,0.2576270864847317,0.5244540905405302,0.5811153387476224,0.4196314548898954,0.47877511734259315,0.6815069651056547,0.358074549381854,0.4586583411146421,0.613991651480319,0.5453376507211942,0.31165146265561816,0.4692787173801207,0.5007829907947325,0.47889047298963305,0.26544907126958606,0.1780362072997832,0.27740713391835925,0.24939906035001513,0.5227396183181554,0.6086501770187169,0.3606697611976415,0.4333364658523351,0.645903026452288,0.3556804826948792,0.3855706446338445,0.5445072941947728,0.4849824004340917,0.3102204021652142,0.4207187411029736,0.4418220338066021,0.44524861542777217,0.26623695666239655,0.224712979479591,0.24524764387206233,0.30049462287024653,0.055662299499033,0.046607198472332766,0.0773229845689507,0.12236278735863881,0.20256867773068232,0.08420538482820894,0.3280465007121638,0.24999017957744635,0.2572372173523809,0.15544290191931173,0.09607441942908757,0.08327598127240396,0.11065201117683708,0.4673928172232704,0.5064570018758092,0.45250986313642605,0.3840782517655734,0.09079458916676231,0.09004921073210426,0.2520271872926969,0.30218640321982093,0.15450527126085944,0.10827444845926948,0.2886197006155271,0.20344400758040138,0.21061204725992866,0.3205462935977721,0.27740644846494433,0.18303660486276385,0.19560445282991168,0.5144341233783507,0.5072179082446837,0.46152740154798266,0.42246716652448413,0.08484404383125366,0.07833480683984817,0.16176308540525497,0.1941954478425032,0.09441918153243023,0.09996722791765933,0.1426432862681395,0.09921441821279586,0.09888762084665359,0.2881206180232425,0.3088879193442722,0.1901207025426288,0.1957996393817325,0.40229132315124616,0.323084345020618,0.32866575375970797,0.32455151335176424,0.040659155492903665,0.11425661647808738,0.041509557311655954,0.11258793229353614,0.11929828856523272,0.18941789303357837,0.1641700956636214,0.1808379981332564,0.1531917848624289,0.13501952931750566,0.15871074259543094,0.1859312891105219
v_Biking_g04_c03,0.8515811976967562,0.463452090080097,0.6258336190397933,0.7361233452459405,0.8973937867684108,0.35846929564232044,0.8116448724277171,0.8008103715474991,0.7876196599675014,0.5195995247777907,0.5875097497269035,0.8632015451018984,0.8124590105569666,0.5698309179740783,0.5605605773072391,0.5813961308636685,0.6114189457820555,0.6343346014909912,0.6366285458498169,0.6820767298631836,0.7262351289682556,0.8694162741594482,0.4433879927091766,0.8519051447801758,0.8439633623056579,0.8405839577608276,0.7515124308076793,0.5329197870698863,0.7786725985017711,0.7899441348520213,0.49530281891497907,0.5867477880922252,0.6092787610498362,0.6196314918008738,0.6517858502920717,0.7004032165277749,0.6424266851972789,0.7253239348065108,0.8150937564205378,0.4267812215257436,0.7342095386702567,0.7628654153086245,0.7566762208007276,0.6953594910100946,0.5258124100164423,0.8044911848501215,0.8193416820959101,0.5044242369131098,0.570135675568963,0.6232541428998957,0.652373396058465,0.19124851267286172,0.22503411655468264,0.18699457822000887,0.29421793126801804,0.3426719005476302,0.3936991339886752,0.4464938807499221,0.3934142786980145,0.3410348850265732,0.40710073025593735,0.2924931370499672,0.1884824274225604,0.30664986908352404,0.8146862948167148,0.5286001597934927,0.5871156934810542,0.6642094035919364,0.20329236242105253,0.268130488722818,0.3568876460485626,0.4207587912969757,0.25675595554639585,0.37860123071004637,0.46808490905095823,0.35893193635274656,0.3225342408113647,0.6760021077600413,0.5424119459596568,0.42349865307483014,0.468480013510316,0.7770506369081431,0.5073804484811717,0.6155807005372935,0.6507993566003734,0.21264723261629115,0.2973708345343766,0.3988927595601126,0.46310862077370984,0.28371213172067655,0.3902307684184052,0.4183354909728223,0.3290668864356121,0.27493482668796787,0.6089524080512092,0.4900445484548186,0.36841198998399705,0.45890527627307165,0.7568932378110276,0.42952116193685796,0.5037380365074569,0.5293527502500126,0.16952965411473997,0.22022043916513212,0.1569299623661209,0.1901301369362045,0.30467503537806806,0.36466225256594953,0.3316588031259471,0.3450557517019206,0.2706481837667525,0.2807848262786865,0.38063479453587207,0.3278726866398938
v_Biking_g04_c04,0.47057583386115,0.3367935332122679,0.341763472008318,0.534777268493895,0.7565470621208934,0.3272248392650748,0.25531447376763705,0.4656108082546031,0.37723043629826575,0.21170842992510516,0.11591656390154179,0.13445549964399928,0.2856145541226717,0.5343904970884782,0.19755938982116528,0.1071513133404854,0.08462481970365808,0.4954782289278228,0.3874849241983611,0.33949302256223746,0.3970221441995818,0.6436110895883758,0.32906039178487845,0.4534479242574889,0.5487974447023589,0.4447940748941619,0.05638722625712944,0.010714759278698693,0.0022429113012094604,0.006046992886467706,0.0434301972125013,0.0011816887852091895,0.00856157221983267,0.015812817189498674,0.46149735199287534,0.49877232126891613,0.2944028051570058,0.3349476642906666,0.5439395059365779,0.3250431581400335,0.3788127468433231,0.4954869558569044,0.41335644060745835,0.02677030198117336,0.022364612712692633,0.0019724890333918665,0.003649241952501825,0.0666227683585987,0.0033342290552695886,0.005635651487807536,0.007041737302643014,0.08505228657539435,0.08006032670694073,0.13437597632525475,0.17964462481263116,0.15275965763006624,0.1245815188689964,0.19492002338992329,0.15113428402252085,0.18028803020129053,0.0007123065188316677,0.00013147625025261174,0.0009828056504410934,0.0006286082392848119,0.0005593723738664581,0.1609556871132561,0.04309484662967514,0.022522240180951197,0.0662971448909957,0.10117985427496023,0.25590534627554007,0.2878741484892089,0.12753933787462302,0.09918656319496222,0.23010692119714804,0.19679868340608664,0.19456993162748404,0.0094090264026363,0.002421420693053733,0.004650277245445977,0.003848967767908107,9.318302886640595e-05,0.0008540056148831354,0.00015027842869130836,0.0001890187411390798,0.06818213553924579,0.07081506581380381,0.1831587838860287,0.2038887097442057,0.10060413163591875,0.13502092792623444,0.13106563560722861,0.12551729370534304,0.11944156708705123,0.003203861144811526,0.0007045207090499161,0.0008008609340777184,0.0008076197348145797,6.37226214621478e-05,0.00029691903421280585,0.00031112201349969837,0.0007054443237066721,0.08926026642438956,0.07662139952299185,0.08584755778429098,0.06819493442890234,0.0006983974451486574,0.005841318212105762,0.0003659149367649661,0.0044550743621130096,0.13312882656231523,0.13127364456653595,0.0016263608160079458,0.0016473808018054115
v_Biking_g04_c05,0.7056114922122408,0.49556836097492085,0.54845222383943,0.5755966390905373,0.7499123797770224,0.44352856684001346,0.6064653413114595,0.692732693989049,0.6403202363764685,0.48528919790257774,0.7198630409176753,0.837058080159291,0.745404219343823,0.6266824607655231,0.2359216691451001,0.3171848461116372,0.39394279648994973,0.636962740944,0.3510320477944333,0.5642502003174741,0.5650459223252255,0.6393791132431943,0.3919222646218259,0.6405755572777707,0.7046116881829221,0.6896641545754392,0.24400775899562177,0.16019236316356,0.4110390471425944,0.34076499213847455,0.26793213953646955,0.031169686665862173,0.06451602300080594,0.10549621303948697,0.6965583646669984,0.5667201937176287,0.5665822788141668,0.5966205678414553,0.6705537484958768,0.5253695934079587,0.6270818430930376,0.6879603241104633,0.6711422430817038,0.2988097720899532,0.12558347798221803,0.4136696366713295,0.42171112328105664,0.3107020689294586,0.09497531104170776,0.06034551208176708,0.09774917570211983,0.22227435743832213,0.21198512511107864,0.2640071673480075,0.33487889337844734,0.310815548597593,0.25058680705315484,0.4226224328882582,0.41623368299030883,0.4229438767482446,0.10351308590231104,0.08724758096014545,0.08952055011594515,0.08694691190016676,0.27054294142583346,0.43352171141717505,0.3763797088064653,0.3882315611408558,0.1710602485400159,0.16166044704732485,0.40441203050431795,0.41777706079301424,0.256418078468414,0.1704651110630948,0.3534264855843503,0.2987102263432462,0.334229677246185,0.14561743309172925,0.05559087937149343,0.0596556069460803,0.12476181258830366,0.12893164922866163,0.31239082684192,0.16766207685145673,0.10983051379594144,0.27866816786990967,0.28027408451453084,0.4660115137230605,0.49077437740925234,0.3209826292368234,0.25028050452965545,0.3535325712218764,0.3438216772628948,0.3536251164696296,0.17860362207102298,0.12500764943774811,0.16539534044227366,0.17599722748627755,0.22250486890374077,0.2508608719087668,0.2605569182210985,0.2481840846227783,0.1739579283457715,0.1694781475525815,0.17397162251290865,0.1680206053715665,0.1341398285833293,0.17611665298613843,0.14134078492793378,0.1864682661500865,0.2388863363303244,0.2592721739411354,0.11917918235325488,0.09921759302960709
v_Biking_g05_c01,0.7066918347845785,0.3979813252329169,0.4240154158292046,0.731172853929228,0.8842273206541351,0.24329609332934898,0.41111897293879995,0.5630458386267956,0.5516834723416204,0.33113133097284,0.18768327514752237,0.2522059024140704,0.33992338523712906,0.5422443645244702,0.008989372551161914,0.3925035113916166,0.3525921078066698,0.7221827497996856,0.5806091418780852,0.6112961164035369,0.594609080842929,0.8218293180980254,0.2821513107337523,0.5523261418857146,0.7403601398982573,0.6915348163165618,0.49245810249271926,0.34179359414997634,0.14668459930840072,0.16159696617546615,0.3039785001558357,0.06145424136343536,0.2740642700475746,0.266244498280912,0.7033448608126491,0.7086695225443691,0.45845846249721944,0.5368587167467922,0.7419095784425735,0.3090980816632509,0.4235953183379024,0.5604458244051784,0.5563159377779812,0.39447084065795934,0.424188017810593,0.16284218427063024,0.1714901178729633,0.3654221729029814,0.11677297946334875,0.27210888263107336,0.23529784377933538,0.04544563793877917,0.04369810531575849,0.11119659916739764,0.12066001782384445,0.08912255565129866,0.1255834269535354,0.17199747889178005,0.1240014485780179,0.08984484145139146,0.008675772763878532,0.003558496126261591,0.013123510005071715,0.0185900064449717,0.1291353950952088,0.07464588365602806,0.1269822650670173,0.12592644692791854,0.11286097674746998,0.11726578234811313,0.18741477935691364,0.20322157352347858,0.09905077426810749,0.13972914128680713,0.2580238571681548,0.16383846013923176,0.1422517737664748,0.03726939597549972,0.034928587464719385,0.16614265480461654,0.21633928754749832,0.08800295480909881,0.134698745994001,0.04105252885642585,0.03897324317517814,0.0730753173957055,0.08650434072114876,0.1797230770716851,0.1990741273293679,0.05473628916297457,0.17754415702438564,0.12778537775375298,0.09565465207197121,0.08074183817006997,0.03408262443690546,0.04692829710393198,0.1079667949393297,0.12416470733433016,0.10064995802463272,0.11991668430118807,0.04415447202472933,0.08106969234495409,0.08126136570353992,0.1704521766223479,0.08302260100026615,0.16836784689803608,0.02402013653340873,0.13046738245907363,0.020727158723502725,0.1206555638593727,0.2037231751717627,0.2740251452801749,0.1582735633876291,0.18199169764469844
