Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_perturb_full_core8_summed.pt
v_TennisSwing_g04_c06: 0.836977006003508
v_TennisSwing_g04_c07: 0.7876368254164845
v_TennisSwing_g05_c01: 0.8802220093293727
v_TennisSwing_g05_c02: 0.8700134074988455
v_TennisSwing_g05_c03: 0.3290940933602542
v_TennisSwing_g05_c04: 0.5855166384226322
v_TennisSwing_g05_c05: 0.7682712272016943
v_TennisSwing_g05_c06: 0.8828125608361006
v_TennisSwing_g05_c07: 0.6107155329755187
v_TennisSwing_g06_c01: 0.9032961582506687
v_TennisSwing_g06_c02: 0.9233033373693615
v_TennisSwing_g06_c03: 0.8980833290352166
v_TennisSwing_g06_c04: 0.8074164414520055
v_TennisSwing_g06_c05: 0.9064508907704294
v_TennisSwing_g06_c06: 0.8923474187704414
v_TennisSwing_g06_c07: 0.9121155106204242
v_TennisSwing_g07_c01: 0.34847473290028574
v_TennisSwing_g07_c02: 0.39022950392427447
v_TennisSwing_g07_c03: 0.6116401351264358
v_TennisSwing_g07_c04: 0.1374969979024172
v_TennisSwing_g07_c05: 0.13406131679403188
v_TennisSwing_g07_c06: 0.33807300317312183
v_TennisSwing_g07_c07: 0.20575240121434035
v_TrampolineJumping_g01_c01: 0.7059278840679326
v_TrampolineJumping_g01_c02: 0.6726213836591342
v_TrampolineJumping_g01_c03: 0.8321268694489845
v_TrampolineJumping_g01_c04: 0.6824380460675457
v_TrampolineJumping_g02_c01: 0.8828136155862012
v_TrampolineJumping_g02_c02: 0.9296439500540146
v_TrampolineJumping_g02_c03: 0.8928657822325476
v_TrampolineJumping_g02_c04: 0.9010527404971072
v_TrampolineJumping_g02_c05: 0.8792001158944913
v_TrampolineJumping_g02_c06: 0.8919609497315832
v_TrampolineJumping_g03_c01: 0.7400993910632678
v_TrampolineJumping_g03_c02: 0.7267726737554767
v_TrampolineJumping_g03_c03: 0.7989175260081538
v_TrampolineJumping_g03_c04: 0.849880284491519
v_TrampolineJumping_g04_c01: 0.761566301669518
v_TrampolineJumping_g04_c02: 0.7256786521538743
v_TrampolineJumping_g04_c03: 0.7398150049630203
v_TrampolineJumping_g04_c04: 0.8752438853043714
v_TrampolineJumping_g04_c05: 0.7225284907981404
v_TrampolineJumping_g05_c01: 0.3075816818527528
v_TrampolineJumping_g05_c02: 0.14616293073777342
v_TrampolineJumping_g05_c03: 0.3521074362579384
v_TrampolineJumping_g05_c04: 0.4202087345547625
v_TrampolineJumping_g06_c01: 0.730548483414168
v_TrampolineJumping_g06_c02: 0.8555863114088424
v_TrampolineJumping_g06_c04: 0.8697953404407599
v_TrampolineJumping_g07_c01: 0.8578402827042737
v_TrampolineJumping_g07_c02: 0.8448258883800008
v_TrampolineJumping_g07_c03: 0.8326853565886267
v_TrampolineJumping_g07_c04: 0.8360559396460303
v_TrampolineJumping_g07_c05: 0.86633176808391
v_VolleyballSpiking_g01_c01: 0.5607889804668957
v_VolleyballSpiking_g01_c02: 0.7918289539084071
v_VolleyballSpiking_g01_c03: 0.7375029914692277
v_VolleyballSpiking_g01_c04: 0.799723632648238
v_VolleyballSpiking_g02_c01: 0.5773446662497008
v_VolleyballSpiking_g02_c04: 0.7194901756156469
v_VolleyballSpiking_g03_c01: 0.7643915505759651
v_VolleyballSpiking_g03_c02: 0.7254070271883393
v_VolleyballSpiking_g03_c03: 0.5641585360426689
v_VolleyballSpiking_g03_c04: 0.7314609801542247
v_VolleyballSpiking_g04_c01: 0.7309542733855778
v_VolleyballSpiking_g04_c02: 0.584757386954152
v_VolleyballSpiking_g04_c03: 0.6831342387158656
v_VolleyballSpiking_g04_c04: 0.5895058724709088
v_VolleyballSpiking_g04_c05: 0.6086196079995716
v_VolleyballSpiking_g04_c06: 0.6167613072466338
v_VolleyballSpiking_g04_c07: 0.5660636732500279
v_VolleyballSpiking_g05_c01: 0.6214690045599127
v_VolleyballSpiking_g05_c02: 0.45854097536357585
v_VolleyballSpiking_g05_c03: 0.7325290707085514
v_VolleyballSpiking_g05_c04: 0.7031057737913216
v_VolleyballSpiking_g05_c05: 0.6487992738984758
v_VolleyballSpiking_g06_c01: 0.6850717433408136
v_VolleyballSpiking_g06_c02: 0.6958208056312287
v_VolleyballSpiking_g06_c03: 0.724912711433717
v_VolleyballSpiking_g06_c04: 0.7178300148952985
v_VolleyballSpiking_g07_c01: 0.7664534130744869
v_VolleyballSpiking_g07_c02: 0.755106127136969
v_VolleyballSpiking_g07_c03: 0.6956494180631125
v_VolleyballSpiking_g07_c04: 0.7372638655506307
v_VolleyballSpiking_g07_c05: 0.6183712626952911
v_VolleyballSpiking_g07_c06: 0.8235207346879179
v_VolleyballSpiking_g07_c07: 0.8151156644016737
v_WalkingWithDog_g01_c01: 0.836741570434242
v_WalkingWithDog_g01_c02: 0.7748230102515663
v_WalkingWithDog_g01_c03: 0.7626552512447233
v_WalkingWithDog_g01_c04: 0.8699950220106984
v_WalkingWithDog_g02_c01: 0.5887491312387283
v_WalkingWithDog_g02_c02: 0.5560209265022422
v_WalkingWithDog_g02_c03: 0.7355104000816937
v_WalkingWithDog_g02_c04: 0.7803038298661704
v_WalkingWithDog_g02_c05: 0.7372934860686655
v_WalkingWithDog_g02_c06: 0.6887780284087057
v_WalkingWithDog_g03_c01: 0.17988763696484966
v_WalkingWithDog_g03_c02: 0.17574412986141397
v_WalkingWithDog_g03_c03: 0.7010940332475002
v_WalkingWithDog_g03_c04: 0.3997510301924194
v_WalkingWithDog_g03_c05: 0.6570262034001644
v_WalkingWithDog_g04_c01: 0.7784619287631358
v_WalkingWithDog_g04_c02: 0.5353218033487792
v_WalkingWithDog_g04_c03: 0.6991521756208385
v_WalkingWithDog_g04_c04: 0.1495676142440061
v_WalkingWithDog_g04_c05: 0.5993722486819024
v_WalkingWithDog_g05_c01: 0.7642350344031001
v_WalkingWithDog_g05_c02: 0.7515493694736506
v_WalkingWithDog_g05_c03: 0.9216930754992063
v_WalkingWithDog_g05_c04: 0.931941913026094
v_WalkingWithDog_g05_c05: 0.8754193024287815
v_WalkingWithDog_g06_c01: 0.10447951002424816
v_WalkingWithDog_g06_c02: 0.855096570267051
v_WalkingWithDog_g06_c03: 0.6529746428641374
v_WalkingWithDog_g06_c04: 0.6380450970536913
v_WalkingWithDog_g06_c05: 0.5148755421905662
v_WalkingWithDog_g07_c01: 0.05495304159558145
v_WalkingWithDog_g07_c02: 0.21543855225172592
v_WalkingWithDog_g07_c03: 0.37452433077123715
v_WalkingWithDog_g07_c04: 0.10949121152953012
v_WalkingWithDog_g07_c05: 0.5665490960745956
v_WalkingWithDog_g07_c06: 0.5052697365681524
Finished: scm_256, ins, most_first, ucf101, r2p1d, perturb, #Step=128
Average: 0.7443245092808686
