Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_g_full.pt
v_LongJump_g03_c05: 0.4408602490788326
v_LongJump_g03_c06: 0.4361140632396564
v_LongJump_g04_c01: 0.7223234578734263
v_LongJump_g04_c02: 0.7134701400762424
v_LongJump_g04_c03: 0.6767008545761928
v_LongJump_g04_c04: 0.7384529873495922
v_LongJump_g04_c05: 0.7620312681561336
v_LongJump_g04_c06: 0.6936731254821643
v_LongJump_g04_c07: 0.7454635590082035
v_LongJump_g05_c01: 0.28984016462694856
v_LongJump_g05_c02: 0.6401995157962665
v_LongJump_g05_c03: 0.5347551098233089
v_LongJump_g05_c04: 0.7914581015473232
v_LongJump_g05_c05: 0.5363559761410579
v_LongJump_g06_c01: 0.3407672162121162
v_LongJump_g06_c02: 0.6150747218495235
v_LongJump_g06_c03: 0.3779579293495044
v_LongJump_g06_c04: 0.5097514644032344
v_LongJump_g07_c01: 0.5202079316740855
v_LongJump_g07_c02: 0.720792928612791
v_LongJump_g07_c03: 0.39963675496634093
v_LongJump_g07_c05: 0.596463556564413
v_PoleVault_g01_c01: 0.7688654937874526
v_PoleVault_g01_c02: 0.6602369158994407
v_PoleVault_g01_c03: 0.749464068962261
v_PoleVault_g01_c04: 0.7342609068285674
v_PoleVault_g01_c05: 0.42646801377646626
v_PoleVault_g02_c01: 0.5957331546675414
v_PoleVault_g02_c02: 0.6890291025768965
v_PoleVault_g02_c03: 0.6633403998147697
v_PoleVault_g02_c04: 0.71127257312648
v_PoleVault_g02_c05: 0.6911986317764968
v_PoleVault_g02_c06: 0.6717586457263678
v_PoleVault_g02_c07: 0.7387365903984755
v_PoleVault_g03_c01: 0.672342625213787
v_PoleVault_g03_c02: 0.5715594452153892
v_PoleVault_g03_c03: 0.5534372522961348
v_PoleVault_g03_c04: 0.589065008116886
v_PoleVault_g03_c05: 0.5696907585393638
v_PoleVault_g03_c06: 0.6721313404571265
v_PoleVault_g03_c07: 0.7595141541492194
v_PoleVault_g04_c01: 0.667478516055271
v_PoleVault_g04_c02: 0.7380814435612411
v_PoleVault_g04_c03: 0.7058498230110853
v_PoleVault_g04_c04: 0.7271329974662513
v_PoleVault_g04_c05: 0.8332802098523825
v_PoleVault_g04_c06: 0.8605731859337539
v_PoleVault_g04_c07: 0.8448465013038367
v_PoleVault_g05_c01: 0.7947638597618788
v_PoleVault_g05_c02: 0.8597577744256705
v_PoleVault_g05_c03: 0.8462209426891059
v_PoleVault_g05_c04: 0.7758103307615966
v_PoleVault_g05_c05: 0.8896365555655211
v_PoleVault_g06_c01: 0.8423905822169035
v_PoleVault_g06_c02: 0.5828066953551024
v_PoleVault_g06_c03: 0.6379832884203642
v_PoleVault_g06_c04: 0.6974569537770003
v_PoleVault_g06_c05: 0.7290579160582275
v_PoleVault_g07_c01: 0.8241833042632788
v_PoleVault_g07_c02: 0.6383485459815711
v_PoleVault_g07_c03: 0.6998861863743514
v_PoleVault_g07_c04: 0.7030228992830962
v_RopeClimbing_g01_c01: 0.7776462958753109
v_RopeClimbing_g01_c02: 0.665016812235117
v_RopeClimbing_g01_c03: 0.36675173059105876
v_RopeClimbing_g01_c04: 0.6954487900435925
v_RopeClimbing_g02_c01: 0.5734763173758983
v_RopeClimbing_g02_c02: 0.7788238467276096
v_RopeClimbing_g02_c03: 0.462733549028635
v_RopeClimbing_g02_c04: 0.30267762824892996
v_RopeClimbing_g02_c05: 0.8166606013476848
v_RopeClimbing_g02_c06: 0.5474860836565495
v_RopeClimbing_g03_c01: 0.48375627398490906
v_RopeClimbing_g03_c02: 0.8150541274249554
v_RopeClimbing_g03_c03: 0.8424750597774983
v_RopeClimbing_g03_c04: 0.8104765339195729
v_RopeClimbing_g04_c01: 0.6564945314824581
v_RopeClimbing_g04_c02: 0.8729332698881627
v_RopeClimbing_g04_c03: 0.871618236452341
v_RopeClimbing_g04_c04: 0.9026521925628185
v_RopeClimbing_g05_c01: 0.9139585430920124
v_RopeClimbing_g05_c02: 0.9333767832815647
v_RopeClimbing_g05_c03: 0.7661193497478962
v_RopeClimbing_g05_c04: 0.8860467733442783
v_RopeClimbing_g05_c05: 0.8902427811920642
v_RopeClimbing_g05_c06: 0.700112565010786
v_RopeClimbing_g05_c07: 0.79898094907403
v_RopeClimbing_g06_c01: 0.9271652252972126
v_RopeClimbing_g06_c02: 0.9448826564848423
v_RopeClimbing_g06_c03: 0.9459602947533131
v_RopeClimbing_g06_c04: 0.8978203321993351
v_RopeClimbing_g07_c01: 0.8385069917142391
v_RopeClimbing_g07_c02: 0.8548426328599453
v_RopeClimbing_g07_c03: 0.6631151603162289
v_RopeClimbing_g07_c04: 0.4907402493059635
v_RopeClimbing_g07_c05: 0.6075051774084568
v_SalsaSpin_g01_c01: 0.7146451969817281
v_SalsaSpin_g01_c02: 0.6995282905176282
v_SalsaSpin_g01_c03: 0.7090453820303082
v_SalsaSpin_g01_c04: 0.8312319387868047
v_SalsaSpin_g01_c05: 0.6817215155437588
v_SalsaSpin_g01_c06: 0.6886396895721555
v_SalsaSpin_g01_c07: 0.682469824142754
v_SalsaSpin_g02_c01: 0.5003405070677399
v_SalsaSpin_g02_c02: 0.12977496040984987
v_SalsaSpin_g02_c03: 0.12798239613883197
v_SalsaSpin_g02_c04: 0.22129213387146593
v_SalsaSpin_g02_c05: 0.2795762189105153
v_SalsaSpin_g02_c06: 0.27933332964777946
v_SalsaSpin_g02_c07: 0.17879165604710578
v_SalsaSpin_g03_c01: 0.8903605948761105
v_SalsaSpin_g03_c02: 0.7402595119550824
v_SalsaSpin_g03_c03: 0.8983010460808873
v_SalsaSpin_g03_c04: 0.8491495569422841
v_SalsaSpin_g03_c05: 0.8143980701640249
v_SalsaSpin_g03_c06: 0.8999696506932378
v_SalsaSpin_g04_c01: 0.7598483108356595
v_SalsaSpin_g04_c02: 0.6869226052239538
v_SalsaSpin_g04_c03: 0.7271563314273953
v_SalsaSpin_g04_c04: 0.7231737195327878
