Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_blur_ig_full_test.pt
v_SalsaSpin_g04_c04: 0.7287097916996572
v_SalsaSpin_g04_c05: 0.7462828721909318
v_SalsaSpin_g04_c06: 0.7985444012156222
v_SalsaSpin_g05_c01: 0.6037095504871104
v_SalsaSpin_g05_c02: 0.7080559250025544
v_SalsaSpin_g05_c03: 0.8066118386632297
v_SalsaSpin_g05_c04: 0.5817307516990695
v_SalsaSpin_g05_c05: 0.7629474076966289
v_SalsaSpin_g05_c06: 0.6820673827605788
v_SalsaSpin_g06_c01: 0.8990576038195286
v_SalsaSpin_g06_c02: 0.9163787177822087
v_SalsaSpin_g06_c03: 0.8714683618454728
v_SalsaSpin_g06_c04: 0.8811363465210889
v_SalsaSpin_g06_c05: 0.8904640620166901
v_SalsaSpin_g07_c01: 0.6175475324562285
v_SalsaSpin_g07_c02: 0.6636008321365807
v_SalsaSpin_g07_c03: 0.6694398838153575
v_SalsaSpin_g07_c04: 0.6712651643028948
v_SalsaSpin_g07_c05: 0.7569293069245759
v_SalsaSpin_g07_c06: 0.8067379171552602
v_SkateBoarding_g01_c01: 0.31697234688908793
v_SkateBoarding_g01_c02: 0.2525158782082144
v_SkateBoarding_g01_c03: 0.3909982120676432
v_SkateBoarding_g01_c04: 0.28862717913580127
v_SkateBoarding_g02_c01: 0.18436249103979208
v_SkateBoarding_g02_c02: 0.38068839130573906
v_SkateBoarding_g02_c03: 0.15195786583353765
v_SkateBoarding_g02_c04: 0.7328447153849993
v_SkateBoarding_g02_c05: 0.6945454854576383
v_SkateBoarding_g02_c06: 0.7982235235685948
v_SkateBoarding_g03_c01: 0.476611129619414
v_SkateBoarding_g03_c02: 0.27333002831437625
v_SkateBoarding_g03_c03: 0.4045408399833832
v_SkateBoarding_g03_c04: 0.4375242676178459
v_SkateBoarding_g04_c01: 0.7013826225011144
v_SkateBoarding_g04_c02: 0.5756928565970156
v_SkateBoarding_g04_c03: 0.6751250991655979
v_SkateBoarding_g04_c04: 0.5209207587467972
v_SkateBoarding_g04_c05: 0.3311510744097177
v_SkateBoarding_g05_c01: 0.7898213394510094
v_SkateBoarding_g05_c02: 0.7482396645064
v_SkateBoarding_g05_c03: 0.6360111952817533
v_SkateBoarding_g05_c04: 0.6794284986390267
v_SkateBoarding_g06_c01: 0.17850832143449225
v_SkateBoarding_g06_c02: 0.2423295219487045
v_SkateBoarding_g06_c03: 0.488267303124303
v_SkateBoarding_g06_c04: 0.5394462220428977
v_SkateBoarding_g07_c01: 0.39201969644636847
v_SkateBoarding_g07_c02: 0.2494611639122013
v_SkateBoarding_g07_c03: 0.4418180733046029
v_SkateBoarding_g07_c04: 0.7591847348085139
v_SkateBoarding_g07_c05: 0.6100336340314243
v_Skiing_g01_c01: 0.2534727203892544
v_Skiing_g01_c02: 0.305812104488723
v_Skiing_g01_c03: 0.3293036740506068
v_Skiing_g01_c04: 0.33741283288691193
v_Skiing_g01_c05: 0.17989491007756442
v_Skiing_g01_c06: 0.26439381181262434
v_Skiing_g02_c01: 0.33317428396549076
v_Skiing_g02_c02: 0.27990872610826045
v_Skiing_g02_c03: 0.2869993402855471
v_Skiing_g02_c04: 0.38408276496920735
v_Skiing_g02_c05: 0.2900005265837535
v_Skiing_g03_c01: 0.3782566321315244
v_Skiing_g03_c02: 0.3028900068020448
v_Skiing_g03_c03: 0.44442510150838643
v_Skiing_g03_c04: 0.2434941300889477
v_Skiing_g03_c05: 0.289910870953463
v_Skiing_g03_c06: 0.3120851448038593
v_Skiing_g03_c07: 0.3956362259341404
v_Skiing_g04_c01: 0.827098777401261
v_Skiing_g04_c02: 0.719634817331098
v_Skiing_g04_c03: 0.9318763214396313
v_Skiing_g04_c04: 0.7680755293695256
v_Skiing_g04_c05: 0.49238151230383664
v_Skiing_g04_c06: 0.9197911458322778
v_Skiing_g04_c07: 0.9087303885025904
v_Skiing_g05_c01: 0.4960543339839205
v_Skiing_g05_c02: 0.3218806836521253
v_Skiing_g05_c03: 0.4953315352322534
v_Skiing_g05_c04: 0.42464891367126256
v_Skiing_g06_c01: 0.17749886790988967
v_Skiing_g06_c02: 0.247175861033611
v_Skiing_g06_c03: 0.38710249948780984
v_Skiing_g06_c04: 0.2582654437137535
v_Skiing_g06_c05: 0.20987279916880652
v_Skiing_g06_c06: 0.2194826171034947
v_Skiing_g06_c07: 0.38627180468756706
v_Skiing_g07_c01: 0.17699419951532036
v_Skiing_g07_c02: 0.37725209549535066
v_Skiing_g07_c03: 0.1652991926530376
v_Skiing_g07_c04: 0.24542431684676558
v_Skijet_g01_c01: 0.7854184446332511
v_Skijet_g01_c02: 0.8543550519680139
v_Skijet_g01_c03: 0.7038442456105258
v_Skijet_g01_c04: 0.7853122405649628
v_Skijet_g02_c01: 0.3742452076112386
v_Skijet_g02_c02: 0.5062161936366465
v_Skijet_g02_c03: 0.2766212433052715
v_Skijet_g02_c04: 0.3329192594101187
v_Skijet_g03_c01: 0.2615878035721835
v_Skijet_g03_c02: 0.4083932350331452
v_Skijet_g03_c03: 0.5831594246847089
v_Skijet_g03_c04: 0.2359479152073618
v_Skijet_g04_c01: 0.5398123763443436
v_Skijet_g04_c02: 0.3216071637289133
v_Skijet_g04_c03: 0.351781476609176
v_Skijet_g04_c04: 0.25162243921658956
v_Skijet_g05_c01: 0.35959510909742676
v_Skijet_g05_c02: 0.3594630289298948
v_Skijet_g05_c03: 0.14601430817856453
v_Skijet_g05_c04: 0.14819830920896493
v_Skijet_g06_c01: 0.5455878091452178
v_Skijet_g06_c02: 0.24297713124542497
v_Skijet_g06_c03: 0.4632422983122524
v_Skijet_g06_c04: 0.7278011060261633
v_Skijet_g07_c01: 0.17086404756992124
v_Skijet_g07_c02: 0.6192535819427576
v_Skijet_g07_c03: 0.4415970236004796
v_Skijet_g07_c04: 0.46380283529288135
v_SoccerJuggling_g01_c01: 0.204366957405
v_SoccerJuggling_g01_c02: 0.800939258755534
v_SoccerJuggling_g01_c03: 0.7498475377069553
v_SoccerJuggling_g01_c04: 0.3078817167406669
v_SoccerJuggling_g01_c05: 0.5984663799026748
v_SoccerJuggling_g02_c01: 0.7788167014805367
v_SoccerJuggling_g02_c02: 0.7598893554968527
v_SoccerJuggling_g02_c03: 0.7025157696189126
v_SoccerJuggling_g02_c04: 0.7358041409024736
v_SoccerJuggling_g02_c05: 0.8196067629469326
v_SoccerJuggling_g02_c06: 0.8459873940882972
v_SoccerJuggling_g03_c01: 0.8207013787323376
v_SoccerJuggling_g03_c02: 0.7719190734060248
v_SoccerJuggling_g03_c03: 0.09338928489887621
v_SoccerJuggling_g03_c04: 0.5603241995995631
v_SoccerJuggling_g04_c01: 0.2872928049037
v_SoccerJuggling_g04_c02: 0.4537811883346876
v_SoccerJuggling_g04_c03: 0.4130136213352671
v_SoccerJuggling_g04_c04: 0.3777735262265196
v_SoccerJuggling_g04_c05: 0.20012795562797692
v_SoccerJuggling_g04_c06: 0.46718896516540553
v_SoccerJuggling_g05_c01: 0.8917318618478021
v_SoccerJuggling_g05_c02: 0.8465581097261747
v_SoccerJuggling_g05_c03: 0.8459946255752584
v_SoccerJuggling_g05_c04: 0.782545599489822
v_SoccerJuggling_g05_c05: 0.8571472881449154
v_SoccerJuggling_g05_c06: 0.4674722362397006
v_SoccerJuggling_g06_c01: 0.7868986850226065
v_SoccerJuggling_g06_c02: 0.7306087080942234
v_SoccerJuggling_g06_c03: 0.5759180713066598
v_SoccerJuggling_g06_c04: 0.8375172846572241
v_SoccerJuggling_g06_c05: 0.47227459597343113
v_SoccerJuggling_g07_c01: 0.7486570911569288
v_SoccerJuggling_g07_c02: 0.6033259358810028
v_SoccerJuggling_g07_c03: 0.5878409024880966
v_SoccerJuggling_g07_c04: 0.8190632505429676
v_SoccerJuggling_g07_c05: 0.6215911189647159
v_SoccerJuggling_g07_c06: 0.7132810562470695
v_SoccerJuggling_g07_c07: 0.6534068261826178
v_Surfing_g01_c01: 0.32063177914824337
v_Surfing_g01_c02: 0.4064965328434482
v_Surfing_g01_c03: 0.5025708846515045
v_Surfing_g01_c04: 0.562325352919288
v_Surfing_g01_c05: 0.4446984581882134
v_Surfing_g01_c06: 0.3546682120067999
v_Surfing_g01_c07: 0.49128605087753385
v_Surfing_g02_c01: 0.3160352344857529
v_Surfing_g02_c02: 0.4588507980806753
v_Surfing_g02_c03: 0.47323524893727154
v_Surfing_g02_c04: 0.5221561033977196
v_Surfing_g02_c05: 0.5062265536980703
v_Surfing_g02_c06: 0.36571319203358144
v_Surfing_g03_c01: 0.4889724812237546
v_Surfing_g03_c02: 0.55977551441174
v_Surfing_g03_c03: 0.5019692120840773
v_Surfing_g03_c04: 0.4412466356297955
v_Surfing_g04_c01: 0.4326845685718581
v_Surfing_g04_c02: 0.5042245896765962
v_Surfing_g04_c03: 0.4240829040063545
v_Surfing_g04_c04: 0.36807929154019803
v_Surfing_g05_c01: 0.4835148610873148
v_Surfing_g05_c02: 0.4241814581910148
v_Surfing_g05_c03: 0.34359331557061523
v_Surfing_g05_c04: 0.3110588222043589
v_Surfing_g06_c01: 0.37330186797771603
v_Surfing_g06_c02: 0.15896582149434835
v_Surfing_g06_c03: 0.4086408127332106
v_Surfing_g06_c04: 0.23063784569967538
v_Surfing_g07_c01: 0.39001710212323815
v_Surfing_g07_c02: 0.19137958495412022
v_Surfing_g07_c03: 0.15898654225748032
v_Surfing_g07_c04: 0.17520184454042464
v_TennisSwing_g01_c01: 0.26633834682616
v_TennisSwing_g01_c02: 0.3715193346815795
v_TennisSwing_g01_c03: 0.3023496487385273
v_TennisSwing_g01_c04: 0.23206611799287202
v_TennisSwing_g01_c05: 0.2573252721431345
v_TennisSwing_g01_c06: 0.24489221379371884
v_TennisSwing_g01_c07: 0.34453902097629907
v_TennisSwing_g02_c01: 0.099568014333272
v_TennisSwing_g02_c02: 0.14534862835171225
v_TennisSwing_g02_c03: 0.21676079656208458
v_TennisSwing_g02_c04: 0.1758555188516766
v_TennisSwing_g02_c05: 0.08135837672489288
v_TennisSwing_g02_c06: 0.11485126435036364
v_TennisSwing_g02_c07: 0.1686670797153056
v_TennisSwing_g03_c01: 0.1358029500788689
v_TennisSwing_g03_c02: 0.08661108494015934
v_TennisSwing_g03_c03: 0.14197602967942657
v_TennisSwing_g03_c04: 0.1608815286981553
v_TennisSwing_g03_c05: 0.11939832365351322
v_TennisSwing_g03_c06: 0.19240485464433732
v_TennisSwing_g03_c07: 0.18659958832176926
v_TennisSwing_g04_c01: 0.18655789626973274
v_TennisSwing_g04_c02: 0.3581599232948065
v_TennisSwing_g04_c03: 0.30140489579389396
v_TennisSwing_g04_c04: 0.30826390518086555
v_TennisSwing_g04_c05: 0.20889497997450235
v_TennisSwing_g04_c06: 0.31581029395783844
v_TennisSwing_g04_c07: 0.2842958658675343
v_TennisSwing_g05_c01: 0.6422228681130946
v_TennisSwing_g05_c02: 0.6261225259604544
v_TennisSwing_g05_c03: 0.08455231350126269
v_TennisSwing_g05_c04: 0.25515637483658793
v_TennisSwing_g05_c05: 0.34349455365190806
v_TennisSwing_g05_c06: 0.5809906728773058
v_TennisSwing_g05_c07: 0.18104081817182305
v_TennisSwing_g06_c01: 0.4776171004141361
v_TennisSwing_g06_c02: 0.5066784932951123
v_TennisSwing_g06_c03: 0.36844816787379386
v_TennisSwing_g06_c04: 0.3991472745055944
v_TennisSwing_g06_c05: 0.508451902142042
v_TennisSwing_g06_c06: 0.46699746798003616
v_TennisSwing_g06_c07: 0.4371333085673541
v_TennisSwing_g07_c01: 0.07987798687281611
v_TennisSwing_g07_c02: 0.07293471956836584
v_TennisSwing_g07_c03: 0.19198086329015496
v_TennisSwing_g07_c04: 0.033610356573262834
v_TennisSwing_g07_c05: 0.03350125190081599
v_TennisSwing_g07_c06: 0.10091320618266764
v_TennisSwing_g07_c07: 0.02971690736922028
v_TrampolineJumping_g01_c01: 0.4649722928661504
v_TrampolineJumping_g01_c02: 0.3321332478444674
v_TrampolineJumping_g01_c03: 0.5924830572694191
v_TrampolineJumping_g01_c04: 0.7150029841359355
v_TrampolineJumping_g02_c01: 0.7048926780480542
v_TrampolineJumping_g02_c02: 0.7173678489416488
v_TrampolineJumping_g02_c03: 0.7204219159684726
v_TrampolineJumping_g02_c04: 0.6906795772738406
v_TrampolineJumping_g02_c05: 0.648733571266348
v_TrampolineJumping_g02_c06: 0.6972814510590979
v_TrampolineJumping_g03_c01: 0.25869621904712403
v_TrampolineJumping_g03_c02: 0.3119068819578388
v_TrampolineJumping_g03_c03: 0.5873806417002925
v_TrampolineJumping_g03_c04: 0.5627149407300749
v_TrampolineJumping_g04_c01: 0.5325501168626943
v_TrampolineJumping_g04_c02: 0.5765404995545396
v_TrampolineJumping_g04_c03: 0.6371795021477737
v_TrampolineJumping_g04_c04: 0.7315584848183789
v_TrampolineJumping_g04_c05: 0.5935246679946431
v_TrampolineJumping_g05_c01: 0.06659471625607694
v_TrampolineJumping_g05_c02: 0.10944807958003366
v_TrampolineJumping_g05_c03: 0.1622740187231102
v_TrampolineJumping_g05_c04: 0.09518524734448874
v_TrampolineJumping_g06_c01: 0.5612745705075213
v_TrampolineJumping_g06_c02: 0.7108465643614181
v_TrampolineJumping_g06_c04: 0.8105637015323737
v_TrampolineJumping_g07_c01: 0.7022335956353345
v_TrampolineJumping_g07_c02: 0.7229137666072347
v_TrampolineJumping_g07_c03: 0.7356837444021949
v_TrampolineJumping_g07_c04: 0.6571947388365516
v_TrampolineJumping_g07_c05: 0.7336058140281239
v_VolleyballSpiking_g01_c01: 0.18292293582635466
v_VolleyballSpiking_g01_c02: 0.4972365733847255
v_VolleyballSpiking_g01_c03: 0.310721754343831
v_VolleyballSpiking_g01_c04: 0.4951155260350788
v_VolleyballSpiking_g02_c01: 0.3545344276499236
v_VolleyballSpiking_g02_c04: 0.4164832583774114
v_VolleyballSpiking_g03_c01: 0.5034618468635017
v_VolleyballSpiking_g03_c02: 0.4122787048254395
v_VolleyballSpiking_g03_c03: 0.25945917471835855
v_VolleyballSpiking_g03_c04: 0.4124371921789134
v_VolleyballSpiking_g04_c01: 0.3019780058093602
v_VolleyballSpiking_g04_c02: 0.27008739045413677
v_VolleyballSpiking_g04_c03: 0.28439853667805437
v_VolleyballSpiking_g04_c04: 0.3760700735874707
v_VolleyballSpiking_g04_c05: 0.21731162817741279
v_VolleyballSpiking_g04_c06: 0.25004441548662726
v_VolleyballSpiking_g04_c07: 0.2956966469209874
v_VolleyballSpiking_g05_c01: 0.30657301704923157
v_VolleyballSpiking_g05_c02: 0.18892863231303636
v_VolleyballSpiking_g05_c03: 0.13306893083790783
v_VolleyballSpiking_g05_c04: 0.13906553016568068
v_VolleyballSpiking_g05_c05: 0.28287718050705735
v_VolleyballSpiking_g06_c01: 0.2866413362935418
v_VolleyballSpiking_g06_c02: 0.16621337553078774
v_VolleyballSpiking_g06_c03: 0.29209429865295533
v_VolleyballSpiking_g06_c04: 0.2619613534916425
v_VolleyballSpiking_g07_c01: 0.2715689519100124
v_VolleyballSpiking_g07_c02: 0.2979363857448334
v_VolleyballSpiking_g07_c03: 0.2661075620126212
v_VolleyballSpiking_g07_c04: 0.20054904349672142
v_VolleyballSpiking_g07_c05: 0.16416780605504755
v_VolleyballSpiking_g07_c06: 0.435934588094824
v_VolleyballSpiking_g07_c07: 0.4291955272346968
v_WalkingWithDog_g01_c01: 0.6173999347302015
v_WalkingWithDog_g01_c02: 0.42645290522341384
v_WalkingWithDog_g01_c03: 0.20823583803576184
v_WalkingWithDog_g01_c04: 0.4864426495551015
v_WalkingWithDog_g02_c01: 0.22427093196165515
v_WalkingWithDog_g02_c02: 0.24871964408521308
v_WalkingWithDog_g02_c03: 0.2776223929176922
v_WalkingWithDog_g02_c04: 0.3012478887612815
v_WalkingWithDog_g02_c05: 0.2516157073478098
v_WalkingWithDog_g02_c06: 0.18365830234688474
v_WalkingWithDog_g03_c01: 0.13016949587472482
v_WalkingWithDog_g03_c02: 0.060575210307433736
v_WalkingWithDog_g03_c03: 0.5380929131570156
v_WalkingWithDog_g03_c04: 0.09721247880224837
v_WalkingWithDog_g03_c05: 0.13238837016251637
v_WalkingWithDog_g04_c01: 0.2431894497058238
v_WalkingWithDog_g04_c02: 0.30184197593916906
v_WalkingWithDog_g04_c03: 0.315252069667622
v_WalkingWithDog_g04_c04: 0.12306446854927344
v_WalkingWithDog_g04_c05: 0.2479369747961755
v_WalkingWithDog_g05_c01: 0.5870706586210872
v_WalkingWithDog_g05_c02: 0.5443968836261774
v_WalkingWithDog_g05_c03: 0.7628047355028684
v_WalkingWithDog_g05_c04: 0.862482832329988
v_WalkingWithDog_g05_c05: 0.7983714179645176
v_WalkingWithDog_g06_c01: 0.36780438974528806
v_WalkingWithDog_g06_c02: 0.6436234033571964
v_WalkingWithDog_g06_c03: 0.4721624628546124
v_WalkingWithDog_g06_c04: 0.3686812169289624
v_WalkingWithDog_g06_c05: 0.2978674879668688
v_WalkingWithDog_g07_c01: 0.010673987864720402
v_WalkingWithDog_g07_c02: 0.15770914460517815
v_WalkingWithDog_g07_c03: 0.1234370971469616
v_WalkingWithDog_g07_c04: 0.31703915939942817
v_WalkingWithDog_g07_c05: 0.1448115895873343
v_WalkingWithDog_g07_c06: 0.17228594384141616
Finished: cm, ins, most_first, ucf101, r2p1d, blur_ig, #Step=128
Average: 0.47866329888874243
