Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r50l_perturb_full_core8_summed.pt
P02_03_4206-open-fridge: 0.9048683530545532
P02_03_4277-put-onion: 0.8193454977508736
P02_03_4296-pick-pot: 0.0010375778825277848
P02_03_4427-stir-onion: 0.8149871334817362
P02_03_4506-pick-up-pot: 0.02363687242228707
P02_04_4579-pick-up-glass: 0.7928208895530133
P02_04_4596-squeeze-sponge: 0.4035176327612362
P02_04_4612-pick-up-pan: 0.006139881169223038
P02_06_4766-rinse-lid: 0.2884197064854561
P02_06_4769-wash-spoon: 0.10465035284724422
P02_06_4787-rinse-fork: 0.022690613521263003
P02_09_5229-put-spoon: 0.8152025452654925
P02_09_5280-mix-bowl: 0.05625825104107207
P02_09_5338-return-drawer: 0.8561958237551153
P02_09_5384-chop-onion: 0.8849338919308138
P02_09_5385-chop-onion: 0.8001608278054846
P02_09_5471-stir-onion: 0.8511787552770329
P02_09_5491-add-to-pan: 0.5883011536335516
P02_09_5498-mix-meat: 0.8757174334950264
P02_09_5501-break-meat: 0.8855775318569954
P02_09_5550-get-glass: 0.38574214901677806
P02_09_5563-hold-glass: 0.7673443642481743
P02_11_5765-stir-meat: 0.8288731885604079
P03_02_6280-fill-bottle: 0.8735809222503121
P03_02_6290-close-bottle: 0.8435765303379412
P03_02_6297-close-bottle: 0.910436789848518
P03_02_6316-put-bottle: 0.011954746604587285
P03_02_6340-turn-off-tap: 0.007465313503075777
P03_04_6681-turn-on-tap: 0.09146048318109479
P03_06_6837-tap-spoon: 0.040213494685303885
P03_06_6838-put-spatula: 0.7684653136293491
P03_09_6912-shake-bottle: 0.8399621046787615
P03_09_6939-fill-bottle: 0.07057787695690082
P03_09_7060-wash-fork: 0.006069691638629138
P03_09_7068-rinse-bowl: 0.038829085929137364
P03_09_7071-rinse-bowl: 0.11324204733864462
P03_19_7340-turn-off-tap: 0.013788435776973527
P03_19_7365-put-bottle: 0.5866092072042193
P03_19_7373-fill-bottle: 0.7045476779981072
P03_19_7452-wash-knife: 0.33010539707629505
P03_20_7490-put-lid: 0.3701504809728249
P03_27_7874-fill-glass: 0.003908245641696339
P03_28_7885-shake-bottle: 0.8068724129057046
P03_28_7888-fill-bottle: 0.8471388615375872
P03_28_7889-close-bottle: 0.25288135825530844
P03_28_7897-fill-bottle: 0.8112305806657787
P04_01_8102-open-drawer: 0.9682518267072737
P04_02_8203-move-pan: 0.25146699127628835
P04_02_8279-put-down-bowl: 0.06194980355394364
P04_02_8430-collect-from-spatula: 0.019681135308019293
P04_02_8512-open-fridge: 0.8415788900001644
P04_03_8686-open-cupboard: 0.8995338539971272
P04_04_8778-pick-up-potato: 0.7416998638346968
P04_04_8783-slice-potato: 0.6006748768542138
P04_04_8789-cut-potato: 0.7933506273240027
P04_04_8816-slice-potato: 0.6225705970119861
P04_04_8869-open-drawer: 0.5023387758992612
P04_04_8871-test-potato: 0.23354400918299234
P04_04_8881-halve-onion: 0.769784868919487
P04_05_8942-stir-potato: 0.6078682610806254
P04_05_8957-stir-onion: 0.3915492645382983
P04_05_9008-tip-onion: 0.02523190960619104
P04_05_9164-stir-pan: 0.8215923116205204
P04_07_9339-open-drawer: 0.587725171353668
P04_10_9423-open-cupboard: 0.7381466360675404
P04_10_9478-stir-pan: 0.7571093861607778
P04_17_9658-put-knife: 0.22876597930462594
P04_21_9718-put-down-pan: 0.4752622658980954
P04_23_9802-open-cupboard: 0.8674058899196098
P05_02_10281-take-cupboard: 0.7124696954997489
P05_04_10512-open-cupboard: 0.5306784495624015
P05_08_10794-move-onion: 0.014108209514537506
P05_08_10798-pour-meat: 0.0015258237015295037
P05_08_10851-rinse-pan: 0.09191405638861738
P06_03_10987-open-drawer: 0.9750812142156065
P06_03_11064-move-spoon: 0.010174096401897259
P06_03_11093-move-pan: 0.04756238705454052
P06_05_11217-put-lid: 0.06968324998206299
P06_05_11297-move-bowl: 0.0018619877286527586
P06_07_11465-put-lid: 0.5485014563605546
P06_07_11508-pick-up-knife: 0.7649458212663376
P06_07_11542-put-down-sponge: 0.43530196861104287
P06_09_11667-put-lid: 0.12742298559942355
P06_09_11682-put-lid: 0.6258111854263007
P06_09_11691-open-drawer: 0.9204969494603574
P06_09_11697-put-lid: 0.7848993634984254
P07_03_12021-rinse-pot: 0.7278518857479526
P07_04_12165-shake-pan: 0.5261224294209796
P07_05_12200-wash-pan: 0.02340865660619329
P07_05_12204-rinse-pan: 0.29758473743106606
P07_06_12230-open-tap: 0.6156579448667117
P07_09_12343-open-fridge: 0.512528050587207
P07_09_12346-close-fridge: 0.4132440706143825
P07_09_12357-shake-bottle: 0.8584641016727801
P07_09_12358-close-bottle: 0.890691737056386
P07_10_12381-place-pot: 0.06963956254054438
P07_10_12426-cut-potato: 0.8549945216201422
P07_10_12431-cut-potato: 0.7240090231917975
P07_10_12433-cut-potato: 0.7223722796462653
P07_10_12435-cut-potato: 0.6981577138923285
P07_10_12438-cut-potato: 0.6575754742644904
P07_10_12439-cut-potato: 0.7124936442397711
P07_10_12441-cut-potato: 0.7058532695792792
P07_10_12443-cut-potato: 0.7130027275107977
P07_10_12536-put-lid: 0.26157790608749565
P08_01_12979-get-fork: 0.0027216970140466756
P08_01_13017-get-fork: 0.0053918635016918515
P08_02_13102-place-back-sponge: 0.7980779172081611
P08_04_13145-get-cloth: 0.0031635135089800315
P08_04_13158-close-drawer: 0.6232795605901629
P08_04_13162-place-in-cupboard: 0.3109560889788908
P08_05_13210-wash-potato: 0.004121778540678633
P08_05_13239-close-cupboard: 0.6025236005807528
P08_05_13371-get-knife: 0.7747640145362311
P08_05_13378-get-spoon: 0.48718287272640737
P08_05_13398-open-fridge: 0.6724433786130248
P08_05_13401-open-lid: 0.7332586531706511
P08_05_13413-open-cupboard: 0.44294638069186476
P08_05_13434-put-lid: 0.12851148072559226
P08_05_13493-place-plate: 0.04418958398375342
P08_06_13609-close-fridge: 0.3637850171780883
P08_06_13617-open-drawer: 0.6301296739839017
P08_06_13618-place-knife: 0.019059476164557054
P08_06_13629-wipe-off-pan: 0.6881241927859492
P08_11_13977-get-cloth: 0.3472760241331798
P08_18_14449-wipe-bowl: 0.8290674113322893
P08_18_14507-water-sponge: 0.3800639551060385
P08_18_14508-squeeze-sponge: 0.7393808756183944
P08_18_14512-water-sponge: 0.63035881660619
P08_18_14524-water-sponge: 0.7508730944406352
P08_18_14525-squeeze-sponge: 0.7919603949573002
P08_18_14531-water-sponge: 0.724651671030756
P08_19_14557-close-fridge: 0.7404608613705932
P08_21_14640-take-out-glass: 0.2763064198873053
P08_21_14646-place-pan: 0.151971741184866
P08_21_14658-place-in-cupboard: 0.13084090212487354
P08_21_14669-place-in-cupboard: 0.5979885838605696
P08_21_14811-close-cupboard: 0.5720195264002541
P08_21_14812-open-cupboard: 0.5903252995485673
P08_22_14989-place-sponge: 0.5762393842611573
P08_22_14997-place-sponge: 0.6888134242195747
P08_23_15214-get-potato: 0.48708635024206615
P08_24_15331-get-potato: 0.6618306512519894
P08_24_15333-cut-potato: 0.7635229687713263
P08_25_15415-get-plate: 0.8843913786886333
P08_26_15435-get-pan: 0.6752357857895959
P08_26_15438-get-bowl: 0.1109029253366316
P08_26_15444-place-bowl: 0.6590547426258127
P08_26_15453-close-drawer: 0.13531107703965972
P08_26_15455-get-bottle: 0.21905084652235018
P08_26_15490-move-bowl: 0.8553714130193839
P08_26_15501-clean-sponge: 0.759175217260804
P10_01_15872-move-pot: 0.8110939382154925
P10_01_15913-shake-pot: 0.9224451839968992
P10_01_15944-put-pot: 0.7023006837394519
P10_04_16497-throw-bottle: 0.03743684535221825
P10_04_16580-clean-pot: 0.005163504287395426
P12_02_18571-wash-knife: 0.23679821532005008
P12_02_18604-wash-knife: 0.07381545801490574
P12_02_18631-wash-knife: 0.023905526690441548
P12_02_18711-fill-glass: 0.0030062250330237243
P12_06_18977-take-cloth: 0.06750225821701861
P12_06_19001-put-plate: 0.021946464220036432
P12_06_19002-open-bottle: 0.6521725229627009
P13_07_19294-open-drawer: 0.9336214154027402
P13_08_19320-take-onion: 0.003030784699898703
P13_08_19332-put-down-onion: 0.360085931132744
P13_08_19339-cut-onion: 0.7123239368584109
P13_08_19345-put-down-knife: 0.16725048121315922
P13_08_19357-pick-up-pot: 0.676600187695442
P13_08_19377-change-pot: 0.03764894968713861
P13_08_19391-put-down-plate: 0.8893568083485661
P13_09_19504-put-pan: 0.796140652395593
P13_09_19511-drain-pot: 0.10331296888631414
P13_09_19516-close-drawer: 0.6515845376998186
P13_09_19528-close-drawer: 0.9812776534818113
P13_09_19549-close-fridge: 0.7206065616464912
P15_01_19739-pick-up-bowl: 0.036198635232349105
P15_03_19816-close-drawer: 0.9304633229039609
P15_03_19848-dry-pan: 0.4605150482512954
P15_08_19995-open-drawer: 0.07923220540780296
P15_08_19998-pick-up-cloth: 0.000765382800512332
P15_08_20028-put-away-glass: 0.6724168675057172
P15_08_20061-put-down-cloth: 0.3057115146641536
P15_13_20124-place-bowl: 0.028790077015699467
P15_13_20139-rinse-lid: 0.7722133060165106
P15_13_20166-rinse-cloth: 0.3438246688658637
P17_03_20405-close-tap: 0.0028367638963118225
P17_04_20444-open-fridge: 0.7187193002446293
P19_03_21333-close-cupboard: 0.8192492284724722
P19_04_21364-open-fridge: 0.4521316253940313
P20_01_21490-rinse-meat: 0.007177564013720217
P20_01_21503-rinse-meat: 0.030238323612851392
P20_01_21556-pick-up-bowl: 0.8255942433261225
P20_01_21560-rinse-bowl: 0.02083312413874231
P20_01_21588-open-drawer: 0.956225345376879
P20_01_21611-rinse-spatula: 0.7165797134275635
P20_01_21617-rinse-spatula: 0.013249298450318747
P20_01_21626-flip-meat: 0.8679900489277657
P20_01_21640-flip-meat: 0.818972619575959
P20_01_21644-press-spatula: 0.03974908415329992
P20_01_21652-press-spatula: 0.03599790258340363
P20_01_21658-stir-meat: 0.7455369013823088
P20_01_21671-press-spatula: 0.6323343366730114
P20_01_21676-stir-meat: 0.6712692732452865
P20_01_21684-flip-meat: 0.703321189945143
P20_01_21686-press-spatula: 0.7601814121353527
P20_01_21699-stir-meat: 0.527495214575481
P20_01_21711-press-spatula: 0.6681473702537915
P20_01_21745-flip-meat: 0.7827954826406653
P20_01_21755-press-spatula: 0.8261991590607067
P20_01_21757-press-spatula: 0.7982437461960217
P20_01_21758-press-spatula: 0.7429241133268079
P20_01_21764-move-meat: 0.6897779031186815
P20_01_21798-pick-up-meat: 0.7860211207061525
P20_01_21820-pick-up-spatula: 0.629441548639079
P20_01_21824-put-down-spatula: 0.7953758722051134
P20_02_21843-turn-on-tap: 0.7310915181238897
P20_02_21859-wash-bowl: 0.8860128491305659
P20_03_21981-put-fork: 0.009071005525594922
P20_04_22059-pick-up-meat: 0.03508514218805203
P20_04_22090-rinse-meat: 0.4148403388443853
P20_04_22188-open-drawer: 0.24815403551110649
P20_04_22222-wash-knife: 0.004993837437268389
P20_04_22308-put-down-spatula: 0.8456539167436858
P20_04_22332-open-fridge: 0.661920876138538
P21_01_22625-close-fridge: 0.741888960952565
P22_05_24164-place-bottle: 0.8982829096435125
P22_06_24730-lather-glass: 0.17118556430000353
P22_06_24739-lather-fork: 0.41265636890602764
P22_07_24883-rinse-cloth: 0.5566041805634541
P22_07_24894-lather-glass: 0.02769853543281897
P22_07_24993-put-down-cloth: 0.845010467417751
P22_07_25167-put-down-pot: 0.11647143761962298
P22_07_25302-rinse-spoon: 0.008850918973621447
P22_07_25325-pick-up-plate: 0.7482267102068363
P22_07_25357-put-down-glass: 0.011954510834812027
P22_07_25363-remove-plate: 0.3013855015497029
P22_07_25364-remove-plate: 0.670783736121848
P22_08_25638-close-tap: 0.00037847601283079354
P22_08_25664-lather-plate: 0.982217806468725
P22_08_25702-empty-pot: 0.6893959194117656
P22_08_25740-pick-up-pan: 0.20578638803010563
P22_08_25748-lather-pan: 0.4562107903894912
P22_08_25752-rinse-spoon: 0.7057487688798574
P22_08_25853-rinse-glass: 0.6419454224444507
P22_08_25857-rinse-cloth: 0.6844312158266348
P22_09_26001-put-down-plate: 0.5915463050669132
P22_09_26033-open-drawer: 0.7835856764577329
P22_09_26061-lather-bowl: 0.004822054623502936
P22_09_26136-rinse-cloth: 0.7576513938458902
P22_10_26287-rinse-bowl: 0.916340646066601
P22_10_26318-pick-up-spoon: 0.008816026041572715
P22_10_26319-lather-spoon: 0.08721382536896272
P22_10_26340-pick-up-bowl: 0.7666000241533766
P22_10_26426-lather-glass: 0.5677538605443715
P22_10_26508-empty-bottle: 0.8785885655029233
P22_10_26511-empty-bottle: 0.842388782062244
P22_11_26606-place-glass: 0.8213672058693646
P22_11_26644-put-down-bowl: 0.8961815803431818
P22_11_26763-rinse-glass: 0.01873183328077488
P22_12_26841-open-drawer: 0.9056249945424497
P22_12_26959-put-plate: 0.8728761606225817
P22_13_27105-open-tap: 0.5883614622813411
P22_13_27110-rinse-sponge: 0.5006001806046925
P22_13_27135-rinse-sponge: 0.7281224779013655
P22_13_27154-rinse-knife: 0.7649211405196183
P22_13_27218-wash-cloth: 0.408294697370593
P22_14_27373-open-drawer: 0.8760661571286619
P22_14_27404-open-tap: 0.6275584294286318
P22_14_27451-put-down-bowl: 0.09741336728734495
P22_14_27458-lather-knife: 0.40820020007686253
P22_14_27459-rinse-knife: 0.1628673259410789
P22_14_27462-put-down-spatula: 0.0027748179034433372
P22_15_27640-put-down-plate: 0.8154878100222049
P22_15_27737-close-tap: 0.05820166396154036
P22_16_27934-put-down-cloth: 0.5905766073321956
P22_16_28015-cut-onion: 0.6533708937849951
P22_16_28020-peel-onion: 0.7151161546271396
P22_16_28022-peel-onion: 0.6890806557994438
P22_16_28038-slice-onion: 0.7180298541125012
P22_16_28319-move-cloth: 0.7917278549487037
P22_16_28320-pick-up-cloth: 0.6987250885779304
P22_16_28411-open-drawer: 0.9698046534322202
P22_17_28425-move-bowl: 0.7748555510424922
P22_17_28449-lather-fork: 0.0037777936086058617
P22_17_28547-put-down-pan: 0.04081507902285608
P22_17_28573-open-tap: 0.0017767204140813342
P22_17_28584-lather-fork: 0.5975907409883803
P22_17_28642-fill-bottle: 0.24229206403242642
P22_17_28649-rinse-bottle: 0.6771691482222195
P22_17_28658-rinse-sponge: 0.16326093987311197
P22_17_28740-pick-up-plate: 0.9366086209965943
P22_17_28854-put-down-glass: 0.5449300506654708
P22_17_28855-put-down-glass: 0.2486704444083898
P22_17_28870-put-down-plate: 0.22313538643811626
P22_17_28903-dry-knife: 0.641994019167214
P23_02_29082-wash-plate: 0.8532230826867817
P23_02_29125-open-fridge: 0.7964988312578498
P23_02_29204-close-tap: 0.08605641923497842
P23_04_29364-clean-bowl: 0.6715661284633825
P24_01_29576-grab-cloth: 0.612373000089292
P24_02_29640-open-fridge: 0.822843778774768
P24_02_29661-close-fridge: 0.630716134690374
P24_02_29710-turn-meat: 0.6545370531729873
P24_02_29718-cut-meat: 0.7840429855040725
P24_02_29727-take-meat: 0.0012150130025387895
P24_02_29739-flip-meat: 0.5516616416625197
P24_02_29747-check-meat: 0.5655259800604995
P24_02_29778-turn-meat: 0.7882541132620986
P24_02_29781-put-meat: 0.0025697972850480255
P24_02_29785-take-cloth: 0.17952506356800768
P24_03_29796-pick-up-plate: 0.8313151892116366
P24_03_29802-rinse-sponge: 0.7936128736633918
P24_03_29811-lather-fork: 0.2956109531078255
P24_03_29903-rinse-sponge: 0.7899548770088813
P24_03_29914-pick-up-cloth: 0.08608373378797296
P24_04_29996-lather-knife: 0.7767256518245631
P24_05_30046-pick-up-lid: 0.8942290215932189
P24_05_30062-put-down-plate: 0.9676759341573415
P24_05_30105-move-pot: 0.003084760634521899
P24_05_30194-lift-lid: 0.05830281574208129
P24_05_30195-put-down-lid: 0.695799582842028
P24_05_30226-rinse-knife: 0.14041863300383906
P24_05_30256-put-glass: 0.537442329157102
P24_06_30353-grab-spoon: 0.9376517866112408
P24_06_30384-rinse-sponge: 0.3682089225509806
P24_06_30417-rinse-fork: 0.06609279626991338
P24_06_30419-rinse-fork: 0.49095643749751616
P24_07_30534-pick-up-cloth: 0.001498829310776273
P24_07_30551-put-down-fork: 0.009095342303112375
P24_07_30569-turn-meat: 0.012223242583729643
P24_08_30653-pick-up-pot: 0.04693126157231649
P24_08_30656-put-pot: 0.6312874068085534
P24_08_30692-cut-onion: 0.3988828863866729
P24_08_30777-pick-up-lid: 0.5784913098618745
P24_08_30836-take-bottle: 0.00019791733340093732
P24_08_30897-pick-up-lid: 0.14164642474543143
P24_08_30965-open-tap: 0.8270168206014432
P25_02_31371-pick-up-pot: 0.017493512687508428
P25_02_31387-put-down-lid: 0.26486201785201047
P25_02_31397-turn-tap: 0.7134957226750203
P25_02_31398-turn-tap: 0.6216065047134407
P25_05_31483-put-down-pan: 0.7506525621412266
P25_05_31499-close-tap: 0.3635139627673425
P25_05_31558-open-cupboard: 0.2401141884183744
P25_05_31564-put-down-fork: 0.009319595787019352
P25_05_31574-pick-up-spoon: 0.0014050357004862235
P25_12_31949-open-drawer: 0.9054966061376035
P26_02_32021-put-down-fork: 0.6166742516070371
P26_02_32022-open-fridge: 0.7444516654486506
P26_02_32061-put-down-fork: 0.5041712643433129
P26_03_32116-lather-pan: 0.3790352111810762
P26_03_32126-rinse-glass: 0.8280543161592959
P26_03_32127-soap-glass: 0.817693592797923
P26_04_32152-put-lid: 0.793942238874024
P26_06_32189-close-lid: 0.6975835531197845
P26_08_32201-put-down-spoon: 0.3725967098798719
P26_09_32220-pick-up-pot: 0.46086440785308014
P26_09_32221-put-down-pot: 0.2548187753696425
P26_09_32230-pick-up-pot: 0.22038620550171117
P26_10_32236-pick-up-pot: 0.13785547113963048
P26_10_32241-put-pot: 0.019182802656871445
P26_10_32247-open-fridge: 0.7834531440294086
P26_12_32292-close-lid: 0.8645622392364203
P26_13_32297-open-lid: 0.8685217161842047
P26_13_32317-put-down-spoon: 0.8015152103107539
P26_13_32319-put-lid: 0.9089391489692389
P26_17_32347-take-spoon: 0.4245664289992419
P26_17_32353-put-down-plate: 0.8997750958269535
P26_18_32372-take-plate: 0.08506107908488048
P26_19_32404-pick-up-pot: 0.045045372242896065
P26_19_32434-put-down-glass: 0.37113380483719993
P26_19_32490-pick-up-pot: 0.2461634680208249
P26_19_32492-put-pot: 0.14622680991539028
P26_21_32505-close-cupboard: 0.4000050441973144
P26_28_32674-grab-fork: 0.003470225838619223
P26_29_32690-put-lid: 0.00990075401142576
P27_01_32893-pick-up-fork: 0.028681917784524558
P27_04_33002-place-sponge: 0.6212015790093801
P27_06_33144-pick-up-spoon: 0.015558712161691801
P27_06_33145-pick-up-fork: 0.023981874685887306
P27_07_33177-take-cloth: 0.017832383393908913
P27_07_33257-turn-on-tap: 0.41242997353549526
P28_01_33343-put-down-pan: 0.17519798391661975
P28_02_33398-put-down-spatula: 0.0442784279930477
P28_02_33400-wash-knife: 0.7330829139218622
P28_02_33474-turn-on-tap: 0.7409308149304934
P28_02_33479-turn-on-tap: 0.6507289564993926
P28_02_33489-turn-on-tap: 0.45478205000814675
P28_03_33614-peel-potato: 0.8809230194002566
P28_03_33621-turn-off-tap: 0.002698530146176381
P28_04_33682-cut-potato: 0.7840087871574042
P28_05_33779-put-down-knife: 0.014010228126608126
P28_06_33862-take-knife: 0.6500317269355946
P28_06_33958-take-spoon: 0.32099434745759936
P28_08_34040-wash-knife: 0.019657609951360344
P28_09_34091-open-fridge: 0.8222916013455688
P28_09_34141-turn-on-tap: 0.5713822191406734
P28_13_34301-put-pan: 0.5511517191899884
P28_14_34393-put-down-sponge: 0.29584933087028276
P28_14_34394-turn-on-tap: 0.8531963971269079
P28_14_34396-turn-off-tap: 0.06595695371605181
P29_01_34867-chop-onion: 0.5663167841184986
P29_01_34868-chop-onion: 0.5993201628944007
P29_01_34877-chop-onion: 0.49913552076668566
P29_01_34902-chop-onion: 0.6226456772919846
P29_02_35181-move-fork: 0.04440344193972123
P29_02_35206-open-drawer: 0.8145091484766454
P29_03_35254-put-down-glass: 0.6873102942984133
P29_03_35265-close-cupboard: 0.5363550636830041
P29_03_35296-move-pan: 0.047972991842584634
P29_03_35335-pick-up-spatula: 0.021769354067146196
P29_03_35355-pick-up-fork: 0.6112086174398428
P29_03_35439-pick-up-bowl: 0.8085017173671076
P29_03_35461-rinse-bowl: 0.21246688972496486
P29_03_35497-scour-knife: 0.17402429127560026
P29_03_35528-pick-up-plate: 0.6998237451380191
P29_03_35562-scour-spatula: 0.5277939555580815
P29_03_35564-scour-spatula: 0.32843138630232716
P29_03_35632-pick-up-bowl: 0.05226934831262042
P29_04_35774-open-fridge: 0.03398869500779256
P30_03_36639-clean-knife: 0.24437203017006937
P30_04_36678-take-fork: 0.41804939425492194
P30_05_36874-put-onion: 0.2642945064499145
P30_05_36904-chop-onion: 0.5866966869134558
P30_05_36922-chop-onion: 0.6588286168325794
P30_05_37020-open-cupboard: 0.8743652192788431
P30_05_37240-open-cupboard: 0.8835848876187811
P30_05_37272-wash-spoon: 0.07458186089479568
P30_05_37511-take-plate: 0.7882020886363534
P30_05_37535-empty-bottle: 0.37769747513220864
P30_06_37605-dry-fork: 0.4606946394633269
P30_06_37668-rinse-plate: 0.9070720577919928
P30_06_37674-rinse-bowl: 0.3250323007468978
P30_10_38341-take-spoon: 0.7120146645538625
P30_10_38504-rinse-fork: 0.006462909410274165
P30_10_38535-take-spoon: 0.9288643550898996
P30_10_38579-rinse-sponge: 0.22765960429535426
P30_11_38596-rinse-plate: 0.5115560482563524
P30_11_38661-wash-spoon: 0.6371126145895687
P30_11_38673-rise-sponge: 0.14322786884588368
P31_01_38722-take-glass: 0.002502987706563431
P31_08_38926-open-fridge: 0.6181344710184931
P31_08_38943-open-fridge: 0.7330239302373229
Finished: scm_256, ins, most_first, epic, r50l, perturb, #Step=128
Average: 0.4872965223956567
