Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_g_full.pt
P22_16_28411-open-drawer: 0.8455643848428736
P22_17_28425-move-bowl: 0.5050859805369328
P22_17_28449-lather-fork: 0.11002344303415157
P22_17_28547-put-down-pan: 0.3271211995415797
P22_17_28573-open-tap: 0.0019163465417265657
P22_17_28584-lather-fork: 0.6511550946452189
P22_17_28642-fill-bottle: 0.3399159960245015
P22_17_28649-rinse-bottle: 0.01851371824159287
P22_17_28658-rinse-sponge: 0.017199627749505453
P22_17_28740-pick-up-plate: 0.9362220823240932
P22_17_28854-put-down-glass: 0.7896681674465071
P22_17_28855-put-down-glass: 0.672504384041531
P22_17_28870-put-down-plate: 0.03561216182424687
P22_17_28903-dry-knife: 0.5729029321082635
P23_02_29082-wash-plate: 0.9345111682487186
P23_02_29125-open-fridge: 0.34387488391803345
P23_02_29204-close-tap: 0.04651015321724117
P23_04_29364-clean-bowl: 0.5050690961243163
P24_01_29576-grab-cloth: 0.3981274424440926
P24_02_29640-open-fridge: 0.1268897574263974
P24_02_29661-close-fridge: 0.5463474810458138
P24_02_29710-turn-meat: 0.5430843620415544
P24_02_29718-cut-meat: 0.5195499835390365
P24_02_29727-take-meat: 0.01801006197638344
P24_02_29739-flip-meat: 0.7001564483944094
P24_02_29747-check-meat: 0.6026228852424538
P24_02_29778-turn-meat: 0.4523045243549859
P24_02_29781-put-meat: 0.005207547394093126
P24_02_29785-take-cloth: 0.0036658891694969498
P24_03_29796-pick-up-plate: 0.09462874759248052
P24_03_29802-rinse-sponge: 0.3638565817818744
P24_03_29811-lather-fork: 0.20727672081557103
P24_03_29903-rinse-sponge: 0.6646801920578582
P24_03_29914-pick-up-cloth: 0.07983769538986962
P24_04_29996-lather-knife: 0.8834831126005156
P24_05_30046-pick-up-lid: 0.42539306805701926
P24_05_30062-put-down-plate: 0.7495742152386811
P24_05_30105-move-pot: 0.030491804500343278
P24_05_30194-lift-lid: 0.5784440895658918
P24_05_30195-put-down-lid: 0.002112062042385787
P24_05_30226-rinse-knife: 0.014894161926349625
P24_05_30256-put-glass: 0.2714690552529646
P24_06_30353-grab-spoon: 0.7308038314913574
P24_06_30384-rinse-sponge: 0.004865179382250062
P24_06_30417-rinse-fork: 0.03598358636372723
P24_06_30419-rinse-fork: 0.6191827310540248
P24_07_30534-pick-up-cloth: 0.007568400229502004
P24_07_30551-put-down-fork: 0.0021505429000727716
P24_07_30569-turn-meat: 0.15739104746899102
P24_08_30653-pick-up-pot: 0.03408921959271538
P24_08_30656-put-pot: 0.8833259184903
P24_08_30692-cut-onion: 0.9342146578419488
P24_08_30777-pick-up-lid: 0.381466050457675
P24_08_30836-take-bottle: 0.1804817557131173
P24_08_30897-pick-up-lid: 0.05323401652276516
P24_08_30965-open-tap: 0.0017092787846308966
P25_02_31371-pick-up-pot: 0.11438652864308096
P25_02_31387-put-down-lid: 0.0018339908569035002
P25_02_31397-turn-tap: 0.3692457259166986
P25_02_31398-turn-tap: 0.4638632205314934
P25_05_31483-put-down-pan: 0.5283663474547211
P25_05_31499-close-tap: 0.3418969977647066
P25_05_31558-open-cupboard: 0.4866059715859592
P25_05_31564-put-down-fork: 0.13509736003470607
P25_05_31574-pick-up-spoon: 0.08331146944465218
P25_12_31949-open-drawer: 0.15603579198068473
P26_02_32021-put-down-fork: 0.42627142489072867
P26_02_32022-open-fridge: 0.41436424114363035
P26_02_32061-put-down-fork: 0.38713373107020743
P26_03_32116-lather-pan: 0.22575356849119999
P26_03_32126-rinse-glass: 0.7077137839223724
P26_03_32127-soap-glass: 0.7007909975654911
P26_04_32152-put-lid: 0.30553774657892063
P26_06_32189-close-lid: 0.4904641754110344
P26_08_32201-put-down-spoon: 0.7444631501675758
P26_09_32220-pick-up-pot: 0.3607525310071651
P26_09_32221-put-down-pot: 0.24216963900835253
P26_09_32230-pick-up-pot: 0.11210684190155007
P26_10_32236-pick-up-pot: 0.00915461674958351
P26_10_32241-put-pot: 0.0013148937623554957
P26_10_32247-open-fridge: 0.351773885624425
P26_12_32292-close-lid: 0.46477366267936304
P26_13_32297-open-lid: 0.7579095236142166
P26_13_32317-put-down-spoon: 0.734611136616877
P26_13_32319-put-lid: 0.4178939096746035
P26_17_32347-take-spoon: 0.7809209912775259
P26_17_32353-put-down-plate: 0.7077587489911821
P26_18_32372-take-plate: 0.0499672791629564
P26_19_32404-pick-up-pot: 0.0023731261286457084
P26_19_32434-put-down-glass: 0.3140841016720515
P26_19_32490-pick-up-pot: 0.3169379261380527
P26_19_32492-put-pot: 0.4388589015288744
P26_21_32505-close-cupboard: 0.4433257069904357
P26_28_32674-grab-fork: 0.0016852476139206374
P26_29_32690-put-lid: 0.6091455957503058
P27_01_32893-pick-up-fork: 0.001179212409624597
P27_04_33002-place-sponge: 0.00642176129258587
P27_06_33144-pick-up-spoon: 0.9202688820769254
P27_06_33145-pick-up-fork: 0.009358228053315543
P27_07_33177-take-cloth: 0.0010414494169026511
P27_07_33257-turn-on-tap: 0.6988928497303277
P28_01_33343-put-down-pan: 0.4831583517661784
P28_02_33398-put-down-spatula: 0.04823731393844355
P28_02_33400-wash-knife: 0.7338817709096475
P28_02_33474-turn-on-tap: 0.33319342299364507
P28_02_33479-turn-on-tap: 0.5132443476468325
P28_02_33489-turn-on-tap: 0.008862711770234455
P28_03_33614-peel-potato: 0.69521079545666
P28_03_33621-turn-off-tap: 0.0020774585063918494
P28_04_33682-cut-potato: 0.4012311935221078
P28_05_33779-put-down-knife: 0.28025480434007477
P28_06_33862-take-knife: 0.47263355580798816
P28_06_33958-take-spoon: 0.2240081384406949
P28_08_34040-wash-knife: 0.23666331269487273
P28_09_34091-open-fridge: 0.7051750715691014
P28_09_34141-turn-on-tap: 0.3571064993739128
P28_13_34301-put-pan: 0.9644310955482069
P28_14_34393-put-down-sponge: 0.5777250165556325
P28_14_34394-turn-on-tap: 0.09886064613237977
P28_14_34396-turn-off-tap: 0.113136449130252
P29_01_34867-chop-onion: 0.41049996807123534
P29_01_34868-chop-onion: 0.38242791427182965
P29_01_34877-chop-onion: 0.43001567336614244
P29_01_34902-chop-onion: 0.7357316459238064
P29_02_35181-move-fork: 0.04584329019417055
P29_02_35206-open-drawer: 0.7752668004395673
P29_03_35254-put-down-glass: 0.8182529355108272
P29_03_35265-close-cupboard: 0.3934127097018063
P29_03_35296-move-pan: 0.7310725186544005
P29_03_35335-pick-up-spatula: 0.4447921276805573
P29_03_35355-pick-up-fork: 0.45386247712303884
P29_03_35439-pick-up-bowl: 0.24127682207017642
