Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r2p1d_perturb_full_core8_summed.pt
P02_03_4188-put-lid: 0.2193194707360817
P02_03_4202-close-cupboard: 0.6497256755537819
P02_03_4206-open-fridge: 0.7126077833017916
P02_03_4277-put-onion: 0.9633221311232774
P02_03_4296-pick-pot: 0.0029178357736330263
P02_03_4427-stir-onion: 0.9449618050566642
P02_03_4506-pick-up-pot: 0.07290013956298935
P02_04_4579-pick-up-glass: 0.932910918345442
P02_04_4596-squeeze-sponge: 0.5643496764751035
P02_04_4612-pick-up-pan: 0.5227487402007682
P02_06_4766-rinse-lid: 0.5423562901996775
P02_06_4769-wash-spoon: 0.919594043840334
P02_06_4787-rinse-fork: 0.0015515890045207925
P02_09_5229-put-spoon: 0.8486983331131341
P02_09_5280-mix-bowl: 0.007482559561140079
P02_09_5338-return-drawer: 0.6799745526368497
P02_09_5384-chop-onion: 0.9127655594347743
P02_09_5385-chop-onion: 0.9399365197605221
P02_09_5471-stir-onion: 0.9008185862767277
P02_09_5491-add-to-pan: 0.6245804809004767
P02_09_5498-mix-meat: 0.9200160064938245
P02_09_5501-break-meat: 0.8793997649772791
P02_09_5550-get-glass: 0.7161592122574802
P02_09_5563-hold-glass: 0.4478494788927492
P02_11_5765-stir-meat: 0.8751926714758156
P03_02_6280-fill-bottle: 0.8590583285258617
P03_02_6290-close-bottle: 0.6946695610822644
P03_02_6297-close-bottle: 0.4886189946846571
P03_02_6316-put-bottle: 0.2770311628410127
P03_02_6340-turn-off-tap: 0.002830735542374896
P03_04_6681-turn-on-tap: 0.003954298969802039
P03_06_6837-tap-spoon: 0.15692866093377233
P03_06_6838-put-spatula: 0.6917278361197532
P03_09_6912-shake-bottle: 0.6598785851092543
P03_09_6939-fill-bottle: 0.169460531527875
P03_09_7060-wash-fork: 0.0031948446257956675
P03_09_7068-rinse-bowl: 0.12515504635939578
P03_09_7071-rinse-bowl: 0.1676137324056981
P03_19_7340-turn-off-tap: 0.0019669974957704506
P03_19_7365-put-bottle: 0.6557999470678624
P03_19_7373-fill-bottle: 0.510860138660064
P03_19_7452-wash-knife: 0.016945284252869897
P03_20_7490-put-lid: 0.4501770320784999
P03_27_7874-fill-glass: 0.21416519636089504
P03_28_7885-shake-bottle: 0.29027277263230644
P03_28_7888-fill-bottle: 0.5177373207116034
P03_28_7889-close-bottle: 0.6064088713319506
P03_28_7897-fill-bottle: 0.8964228453987744
P04_01_8102-open-drawer: 0.3498848394228844
P04_02_8203-move-pan: 0.8704981359624071
P04_02_8279-put-down-bowl: 0.009900199237563356
P04_02_8430-collect-from-spatula: 0.3472874986164243
P04_02_8512-open-fridge: 0.3900529884631396
P04_03_8686-open-cupboard: 0.5433103386021685
P04_04_8778-pick-up-potato: 0.4799141307885293
P04_04_8783-slice-potato: 0.6353276885638479
P04_04_8789-cut-potato: 0.7006457253883127
P04_04_8816-slice-potato: 0.6412754330376629
P04_04_8869-open-drawer: 0.4057013985438971
P04_04_8871-test-potato: 0.06652972745359875
P04_04_8881-halve-onion: 0.7355741915962426
P04_05_8942-stir-potato: 0.8239279919362161
P04_05_8957-stir-onion: 0.42844636405061465
P04_05_9008-tip-onion: 0.7297267484682379
P04_05_9164-stir-pan: 0.9172058273543371
P04_07_9339-open-drawer: 0.5425611316895811
P04_10_9423-open-cupboard: 0.5955289071134757
P04_10_9478-stir-pan: 0.9071792145696236
P04_17_9658-put-knife: 0.21332702074869303
P04_21_9718-put-down-pan: 0.8602592829120113
P04_23_9802-open-cupboard: 0.5242913444235455
P05_02_10281-take-cupboard: 0.530872840405209
P05_04_10512-open-cupboard: 0.6316428163263481
P05_08_10794-move-onion: 0.10031380392319988
P05_08_10798-pour-meat: 0.014292266328993719
P05_08_10851-rinse-pan: 0.7260150096117286
P06_03_10987-open-drawer: 0.7146205200551776
P06_03_11064-move-spoon: 0.62182569466313
P06_03_11093-move-pan: 0.22588768398054526
P06_05_11217-put-lid: 0.6867528593138559
P06_05_11297-move-bowl: 0.004760388964314188
P06_07_11465-put-lid: 0.5555309162446065
P06_07_11508-pick-up-knife: 0.2170844934807974
P06_07_11542-put-down-sponge: 0.408914539955731
P06_09_11667-put-lid: 0.040475139729096554
P06_09_11682-put-lid: 0.028132756749982946
P06_09_11691-open-drawer: 0.8644141714758007
P06_09_11697-put-lid: 0.45156219440104906
P07_03_12021-rinse-pot: 0.27320177137153223
P07_04_12165-shake-pan: 0.4501162704982562
P07_05_12200-wash-pan: 0.8860918693681015
P07_05_12204-rinse-pan: 0.7659341285907431
P07_06_12230-open-tap: 0.720736957504414
P07_09_12343-open-fridge: 0.40038250390352914
P07_09_12346-close-fridge: 0.49779534785920987
P07_09_12357-shake-bottle: 0.31654286416596733
P07_09_12358-close-bottle: 0.19288478753878735
P07_10_12381-place-pot: 0.05246874241856858
P07_10_12426-cut-potato: 0.6250333563948516
P07_10_12431-cut-potato: 0.7244820358755533
P07_10_12433-cut-potato: 0.5261935015732888
P07_10_12435-cut-potato: 0.680771926563466
P07_10_12438-cut-potato: 0.5312626340019051
P07_10_12439-cut-potato: 0.6807045127789024
P07_10_12441-cut-potato: 0.6124431846255902
P07_10_12443-cut-potato: 0.6480619773792569
P07_10_12536-put-lid: 0.0013437084935503663
P08_01_12979-get-fork: 0.0020717718870120194
P08_01_13017-get-fork: 0.06036004552515806
P08_02_13102-place-back-sponge: 0.8851027942655492
P08_04_13145-get-cloth: 0.610017000202788
P08_04_13158-close-drawer: 0.27326014229038265
P08_04_13162-place-in-cupboard: 0.005718861373736672
P08_05_13210-wash-potato: 0.002144485293058551
P08_05_13239-close-cupboard: 0.35865329761873
P08_05_13371-get-knife: 0.06083436612243531
P08_05_13378-get-spoon: 0.6053093063856068
P08_05_13398-open-fridge: 0.7040273168022395
P08_05_13401-open-lid: 0.6811878486041678
P08_05_13413-open-cupboard: 0.06477778777480125
P08_05_13434-put-lid: 0.020590438330145844
P08_05_13493-place-plate: 0.0682584518050362
P08_06_13609-close-fridge: 0.4944222346312017
P08_06_13617-open-drawer: 0.8153179154469399
P08_06_13618-place-knife: 0.051993493198096985
P08_06_13629-wipe-off-pan: 0.8666440481756581
P08_11_13977-get-cloth: 0.9280350643384736
P08_18_14449-wipe-bowl: 0.23997184720337827
P08_18_14507-water-sponge: 0.4788665682935971
P08_18_14508-squeeze-sponge: 0.5669039168788004
P08_18_14512-water-sponge: 0.6510542598480242
P08_18_14524-water-sponge: 0.7929913103507715
P08_18_14525-squeeze-sponge: 0.9061637350750971
P08_18_14531-water-sponge: 0.7954820657541859
P08_19_14557-close-fridge: 0.5043913512854488
P08_21_14640-take-out-glass: 0.8500156494264957
P08_21_14646-place-pan: 0.9485441651631845
P08_21_14658-place-in-cupboard: 0.3494842791405972
P08_21_14669-place-in-cupboard: 0.012255687161086826
P08_21_14811-close-cupboard: 0.6614561075984966
P08_21_14812-open-cupboard: 0.8752762973017525
P08_22_14989-place-sponge: 0.5327292543297517
P08_22_14997-place-sponge: 0.6910724376721191
P08_23_15214-get-potato: 0.5295680685958359
P08_24_15331-get-potato: 0.8165235390479211
P08_24_15333-cut-potato: 0.800302959192777
P08_25_15415-get-plate: 0.8888541436754167
P08_26_15435-get-pan: 0.8589179008704377
P08_26_15438-get-bowl: 0.0054288645724227536
P08_26_15444-place-bowl: 0.005338326846867858
P08_26_15453-close-drawer: 0.6872403946908889
P08_26_15455-get-bottle: 0.09846727902186103
P08_26_15490-move-bowl: 0.5962779587234763
P08_26_15501-clean-sponge: 0.8268803206665325
P10_01_15872-move-pot: 0.7949307755916379
P10_01_15913-shake-pot: 0.8697775536566041
P10_01_15944-put-pot: 0.6110192359774373
P10_04_16497-throw-bottle: 0.007085436165127135
P10_04_16580-clean-pot: 0.034767356410156935
P12_02_18571-wash-knife: 0.574742894146766
P12_02_18604-wash-knife: 0.1785683173147845
P12_02_18631-wash-knife: 0.009717960943589787
P12_02_18711-fill-glass: 0.318784399642027
P12_06_18977-take-cloth: 0.23422380068222992
P12_06_19001-put-plate: 0.02007568477709043
P12_06_19002-open-bottle: 0.009899625561956782
P13_07_19294-open-drawer: 0.8233879817853449
P13_08_19320-take-onion: 0.24970019886086448
P13_08_19332-put-down-onion: 0.6493686401954619
P13_08_19339-cut-onion: 0.9586487828491954
P13_08_19345-put-down-knife: 0.01055398368369076
P13_08_19357-pick-up-pot: 0.8244285010150634
P13_08_19377-change-pot: 0.7136143110110424
P13_08_19391-put-down-plate: 0.925308455247432
P13_09_19504-put-pan: 0.8343207494326634
P13_09_19511-drain-pot: 0.4579213093384169
P13_09_19516-close-drawer: 0.3422625348175643
P13_09_19528-close-drawer: 0.8125324413849739
P13_09_19549-close-fridge: 0.5675285929246456
P15_01_19739-pick-up-bowl: 0.10862792028183321
P15_03_19816-close-drawer: 0.6779686833469896
P15_03_19848-dry-pan: 0.07711219946213532
P15_08_19995-open-drawer: 0.0028172332896474472
P15_08_19998-pick-up-cloth: 0.013032977487409586
P15_08_20028-put-away-glass: 0.9587958674819674
P15_08_20061-put-down-cloth: 0.009063803193384956
P15_13_20124-place-bowl: 0.0042253471719959634
P15_13_20139-rinse-lid: 0.8646113800787134
P15_13_20166-rinse-cloth: 0.029315583844436333
P17_03_20405-close-tap: 0.29512537049595267
P17_04_20444-open-fridge: 0.291004567676282
P19_03_21333-close-cupboard: 0.5131860156252515
P19_04_21364-open-fridge: 0.26419744457962224
P20_01_21490-rinse-meat: 0.6880816781631438
P20_01_21503-rinse-meat: 0.28666263648483437
P20_01_21556-pick-up-bowl: 0.5599749691418765
P20_01_21560-rinse-bowl: 0.16499215208295936
P20_01_21588-open-drawer: 0.6397607162798522
P20_01_21611-rinse-spatula: 0.8054429019957752
P20_01_21617-rinse-spatula: 0.3065310439251334
P20_01_21626-flip-meat: 0.8909195507148979
P20_01_21640-flip-meat: 0.8908771056885598
P20_01_21644-press-spatula: 0.487603713552744
P20_01_21652-press-spatula: 0.8297831024665356
P20_01_21658-stir-meat: 0.04932446089514997
P20_01_21671-press-spatula: 0.7937373318400205
P20_01_21676-stir-meat: 0.06236703848117031
P20_01_21684-flip-meat: 0.7434482480603037
P20_01_21686-press-spatula: 0.8479315451968432
P20_01_21699-stir-meat: 0.053341348640969954
P20_01_21711-press-spatula: 0.8934290823217452
P20_01_21745-flip-meat: 0.5277311719692079
P20_01_21755-press-spatula: 0.7636985182452918
P20_01_21757-press-spatula: 0.8998737276688189
P20_01_21758-press-spatula: 0.7744038994114817
P20_01_21764-move-meat: 0.37840120230976027
P20_01_21798-pick-up-meat: 0.6984274936112342
P20_01_21820-pick-up-spatula: 0.591460316643861
P20_01_21824-put-down-spatula: 0.7060562888782442
P20_02_21843-turn-on-tap: 0.6663434343645349
P20_02_21859-wash-bowl: 0.6543299122813551
P20_03_21981-put-fork: 0.0027483061680051643
P20_04_22059-pick-up-meat: 0.116589799450594
P20_04_22090-rinse-meat: 0.5840529656707076
P20_04_22188-open-drawer: 0.18142020241066348
P20_04_22222-wash-knife: 0.008002548405784182
P20_04_22308-put-down-spatula: 0.8269497377023072
P20_04_22332-open-fridge: 0.48075858204538235
P21_01_22625-close-fridge: 0.0025426144202356227
P22_05_24164-place-bottle: 0.7896955680043902
P22_06_24730-lather-glass: 0.6312546218687203
P22_06_24739-lather-fork: 0.11605763380066492
P22_07_24883-rinse-cloth: 0.22084587925928645
P22_07_24894-lather-glass: 0.8960223780886736
P22_07_24993-put-down-cloth: 0.9491532169922721
P22_07_25167-put-down-pot: 0.19457440277165006
P22_07_25302-rinse-spoon: 0.41666360173621797
P22_07_25325-pick-up-plate: 0.8399036773480475
P22_07_25357-put-down-glass: 0.21032513976450673
P22_07_25363-remove-plate: 0.061652862292248756
P22_07_25364-remove-plate: 0.8167920911218971
P22_08_25638-close-tap: 0.0012475387044119657
P22_08_25664-lather-plate: 0.9934942619875073
P22_08_25702-empty-pot: 0.3798227679799311
P22_08_25740-pick-up-pan: 0.5846303703001468
P22_08_25748-lather-pan: 0.9199075731885387
P22_08_25752-rinse-spoon: 0.515189314235613
P22_08_25853-rinse-glass: 0.5432000503351446
P22_08_25857-rinse-cloth: 0.7022333272907417
P22_09_26001-put-down-plate: 0.8230814575217664
P22_09_26033-open-drawer: 0.5501947991288034
P22_09_26061-lather-bowl: 0.000599177144067653
P22_09_26136-rinse-cloth: 0.6768758715770673
P22_10_26287-rinse-bowl: 0.773381315880215
P22_10_26318-pick-up-spoon: 0.32793602082892903
P22_10_26319-lather-spoon: 0.17832579346213606
P22_10_26340-pick-up-bowl: 0.6792361508223621
P22_10_26426-lather-glass: 0.9527418402431067
P22_10_26508-empty-bottle: 0.02485952859647078
P22_10_26511-empty-bottle: 0.13165465669590048
P22_11_26606-place-glass: 0.8482858446368482
P22_11_26644-put-down-bowl: 0.5927206785518138
P22_11_26763-rinse-glass: 0.11970148820694249
P22_12_26841-open-drawer: 0.8188348288385896
P22_12_26959-put-plate: 0.7473072754219174
P22_13_27105-open-tap: 0.8226871081860736
P22_13_27110-rinse-sponge: 0.34713070326688467
P22_13_27135-rinse-sponge: 0.04884244611457689
P22_13_27154-rinse-knife: 0.6920679535178351
P22_13_27218-wash-cloth: 0.6391483368061017
P22_14_27373-open-drawer: 0.6332414119242458
P22_14_27404-open-tap: 0.6282592598581687
P22_14_27451-put-down-bowl: 0.3658151852532683
P22_14_27458-lather-knife: 0.040407064741884824
P22_14_27459-rinse-knife: 0.15090099357621511
P22_14_27462-put-down-spatula: 0.002012083114719232
P22_15_27640-put-down-plate: 0.9224828081205487
P22_15_27737-close-tap: 0.0056318049489618716
P22_16_27934-put-down-cloth: 0.8246037703647744
P22_16_28015-cut-onion: 0.9583347022271482
P22_16_28020-peel-onion: 0.9336480891070096
P22_16_28022-peel-onion: 0.9486156796774594
P22_16_28038-slice-onion: 0.9772242169565288
P22_16_28319-move-cloth: 0.5597546375065576
P22_16_28320-pick-up-cloth: 0.23938951312447898
P22_16_28411-open-drawer: 0.8817200855555711
P22_17_28425-move-bowl: 0.3659807797621397
P22_17_28449-lather-fork: 0.049718606314854696
P22_17_28547-put-down-pan: 0.45141649353536195
P22_17_28573-open-tap: 0.0015752143749296899
P22_17_28584-lather-fork: 0.4823196037032176
P22_17_28642-fill-bottle: 0.4990864746214356
P22_17_28649-rinse-bottle: 0.021890408315812238
P22_17_28658-rinse-sponge: 0.02298045308998553
P22_17_28740-pick-up-plate: 0.95305514940992
P22_17_28854-put-down-glass: 0.5116322884277906
P22_17_28855-put-down-glass: 0.250140924094012
P22_17_28870-put-down-plate: 0.19835740723647177
P22_17_28903-dry-knife: 0.6037480377053726
P23_02_29082-wash-plate: 0.9486454562284052
P23_02_29125-open-fridge: 0.5509205581984133
P23_02_29204-close-tap: 0.07897206034976989
P23_04_29364-clean-bowl: 0.6849786830234734
P24_01_29576-grab-cloth: 0.7100855169992428
P24_02_29640-open-fridge: 0.5823154519675882
P24_02_29661-close-fridge: 0.6263903796570958
P24_02_29710-turn-meat: 0.7444547204504488
P24_02_29718-cut-meat: 0.8617173013481079
P24_02_29727-take-meat: 0.057652463190606795
P24_02_29739-flip-meat: 0.8008032421785174
P24_02_29747-check-meat: 0.7953330463933526
P24_02_29778-turn-meat: 0.7789105297269998
P24_02_29781-put-meat: 0.0065274962107650936
P24_02_29785-take-cloth: 0.06140596383920638
P24_03_29796-pick-up-plate: 0.10329400394113009
P24_03_29802-rinse-sponge: 0.7303568401766825
P24_03_29811-lather-fork: 0.3012246678408701
P24_03_29903-rinse-sponge: 0.8251562805307913
P24_03_29914-pick-up-cloth: 0.505175785307074
P24_04_29996-lather-knife: 0.8849774605987477
P24_05_30046-pick-up-lid: 0.7143121592671378
P24_05_30062-put-down-plate: 0.8710725617129356
P24_05_30105-move-pot: 0.06530940992524847
P24_05_30194-lift-lid: 0.46599897350824904
P24_05_30195-put-down-lid: 0.002285223064575348
P24_05_30226-rinse-knife: 0.28901659913390176
P24_05_30256-put-glass: 0.6972041720582638
P24_06_30353-grab-spoon: 0.8268425296737405
P24_06_30384-rinse-sponge: 0.007670120494367438
P24_06_30417-rinse-fork: 0.2706362200260628
P24_06_30419-rinse-fork: 0.87636360063334
P24_07_30534-pick-up-cloth: 0.03666838625213131
P24_07_30551-put-down-fork: 0.004561090940741863
P24_07_30569-turn-meat: 0.03995225437392946
P24_08_30653-pick-up-pot: 0.12038444056997832
P24_08_30656-put-pot: 0.6966093619703315
P24_08_30692-cut-onion: 0.9444930615572957
P24_08_30777-pick-up-lid: 0.4988528385729296
P24_08_30836-take-bottle: 0.5814997494162526
P24_08_30897-pick-up-lid: 0.10158212382521015
P24_08_30965-open-tap: 0.00886118970345251
P25_02_31371-pick-up-pot: 0.1548250766354613
P25_02_31387-put-down-lid: 0.0010431729464457917
P25_02_31397-turn-tap: 0.6852462765527889
P25_02_31398-turn-tap: 0.40445181413087994
P25_05_31483-put-down-pan: 0.872991701864521
P25_05_31499-close-tap: 0.695821063243784
P25_05_31558-open-cupboard: 0.16789440120919608
P25_05_31564-put-down-fork: 0.17764005696517415
P25_05_31574-pick-up-spoon: 0.04446544230290783
P25_12_31949-open-drawer: 0.39216030754323583
P26_02_32021-put-down-fork: 0.4560270172369201
P26_02_32022-open-fridge: 0.3571482226616354
P26_02_32061-put-down-fork: 0.5054139625572134
P26_03_32116-lather-pan: 0.3080986377754016
P26_03_32126-rinse-glass: 0.5711899412272032
P26_03_32127-soap-glass: 0.8931307756283786
P26_04_32152-put-lid: 0.4335149389662547
P26_06_32189-close-lid: 0.3410028166108532
P26_08_32201-put-down-spoon: 0.6019972606773081
P26_09_32220-pick-up-pot: 0.4208942136610858
P26_09_32221-put-down-pot: 0.31369658367475495
P26_09_32230-pick-up-pot: 0.15589295089012012
P26_10_32236-pick-up-pot: 0.011938933188503142
P26_10_32241-put-pot: 0.010944688830932137
P26_10_32247-open-fridge: 0.6408798671691329
P26_12_32292-close-lid: 0.7360120194935007
P26_13_32297-open-lid: 0.7706575266056461
P26_13_32317-put-down-spoon: 0.5327038594732585
P26_13_32319-put-lid: 0.6998130314023001
P26_17_32347-take-spoon: 0.6058764547669853
P26_17_32353-put-down-plate: 0.7243671661708504
P26_18_32372-take-plate: 0.04150683735497296
P26_19_32404-pick-up-pot: 0.0006903055440261596
P26_19_32434-put-down-glass: 0.16329589774250053
P26_19_32490-pick-up-pot: 0.1168778864084743
P26_19_32492-put-pot: 0.3469441583729349
P26_21_32505-close-cupboard: 0.11619932364556007
P26_28_32674-grab-fork: 0.0004598280968934887
P26_29_32690-put-lid: 0.7700933971646009
P27_01_32893-pick-up-fork: 0.006617289636778878
P27_04_33002-place-sponge: 0.027464271121061756
P27_06_33144-pick-up-spoon: 0.7465602052143367
P27_06_33145-pick-up-fork: 0.07935827142500784
P27_07_33177-take-cloth: 0.0019149605977872852
P27_07_33257-turn-on-tap: 0.5951639589620754
P28_01_33343-put-down-pan: 0.8667723255202873
P28_02_33398-put-down-spatula: 0.21679728978597268
P28_02_33400-wash-knife: 0.6708983771895873
P28_02_33474-turn-on-tap: 0.43342632183339447
P28_02_33479-turn-on-tap: 0.7159093782538548
P28_02_33489-turn-on-tap: 0.021647121684964077
P28_03_33614-peel-potato: 0.7643248845415656
P28_03_33621-turn-off-tap: 0.07933093546307646
P28_04_33682-cut-potato: 0.8197694361733738
P28_05_33779-put-down-knife: 0.44122564116696594
P28_06_33862-take-knife: 0.5670739265551674
P28_06_33958-take-spoon: 0.3443767383869272
P28_08_34040-wash-knife: 0.4566096076669055
P28_09_34091-open-fridge: 0.8525656755446107
P28_09_34141-turn-on-tap: 0.6666810434544459
P28_13_34301-put-pan: 0.9657057407748653
P28_14_34393-put-down-sponge: 0.6914386385979014
P28_14_34394-turn-on-tap: 0.21521897905040532
P28_14_34396-turn-off-tap: 0.1776862827828154
P29_01_34867-chop-onion: 0.8997373067977605
P29_01_34868-chop-onion: 0.890705330457422
P29_01_34877-chop-onion: 0.8273016711900709
P29_01_34902-chop-onion: 0.8845017397979973
P29_02_35181-move-fork: 0.226397830323549
P29_02_35206-open-drawer: 0.8068696599657414
P29_03_35254-put-down-glass: 0.9269924309046473
P29_03_35265-close-cupboard: 0.28267908064299263
P29_03_35296-move-pan: 0.7284643385064555
P29_03_35335-pick-up-spatula: 0.36236656314395077
P29_03_35355-pick-up-fork: 0.5101306923024822
P29_03_35439-pick-up-bowl: 0.5655493652548103
P29_03_35461-rinse-bowl: 0.06922599697554688
P29_03_35497-scour-knife: 0.0008695940796314972
P29_03_35528-pick-up-plate: 0.4448969904333353
P29_03_35562-scour-spatula: 0.6438448645330936
P29_03_35564-scour-spatula: 0.6909562234923214
P29_03_35632-pick-up-bowl: 0.015909786171505402
P29_04_35774-open-fridge: 0.1674656132599921
P30_03_36639-clean-knife: 0.46298884739371715
P30_04_36678-take-fork: 0.03336766950087622
P30_05_36874-put-onion: 0.38260734190407675
P30_05_36904-chop-onion: 0.8487176491616992
P30_05_36922-chop-onion: 0.9414054319931893
P30_05_37020-open-cupboard: 0.6781791841785889
P30_05_37240-open-cupboard: 0.6917848144366872
P30_05_37272-wash-spoon: 0.12126337529366538
P30_05_37511-take-plate: 0.8486091918312013
P30_05_37535-empty-bottle: 0.7352418716473039
P30_06_37605-dry-fork: 0.0683402860086062
P30_06_37668-rinse-plate: 0.9292262059170753
P30_06_37674-rinse-bowl: 0.5197109331011234
P30_10_38341-take-spoon: 0.9131862597751024
P30_10_38504-rinse-fork: 0.00045673380846977807
P30_10_38535-take-spoon: 0.9541710209778103
P30_10_38579-rinse-sponge: 0.004078409230714897
P30_11_38596-rinse-plate: 0.9159403862431645
P30_11_38661-wash-spoon: 0.8310498667160573
P30_11_38673-rise-sponge: 0.003926647848857101
P31_01_38722-take-glass: 0.04572977250791155
P31_08_38926-open-fridge: 0.08370860506693134
P31_08_38943-open-fridge: 0.5330064299414516
Finished: scm_256, ins, most_first, epic, r2p1d, perturb, #Step=128
Average: 0.4841704246667241
