Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_g_full.pt
P28_14_34393-put-down-sponge: 0.6188826286699622
P28_14_34394-turn-on-tap: 0.2649682265520096
P28_14_34396-turn-off-tap: 0.154706908762455
P29_01_34867-chop-onion: 0.6189869408681988
P29_01_34868-chop-onion: 0.8353172089532017
P29_01_34877-chop-onion: 0.6669968288019299
P29_01_34902-chop-onion: 0.9047993271425366
P29_02_35181-move-fork: 0.1361872982978821
P29_02_35206-open-drawer: 0.6805475289002061
P29_03_35254-put-down-glass: 0.778430727981031
P29_03_35265-close-cupboard: 0.4808440786972642
P29_03_35296-move-pan: 0.787910122461617
P29_03_35335-pick-up-spatula: 0.39271519479341804
P29_03_35355-pick-up-fork: 0.4782599496841431
P29_03_35439-pick-up-bowl: 0.2895517623540945
P29_03_35461-rinse-bowl: 0.14660092503996566
P29_03_35497-scour-knife: 0.00023724584403680637
P29_03_35528-pick-up-plate: 0.38092681150883434
P29_03_35562-scour-spatula: 0.6924715700466186
P29_03_35564-scour-spatula: 0.801242357166484
P29_03_35632-pick-up-bowl: 0.04081400276394561
P29_04_35774-open-fridge: 0.3181595052033663
P30_03_36639-clean-knife: 0.5201400297973305
P30_04_36678-take-fork: 0.03021408772096038
P30_05_36874-put-onion: 0.6853154777362943
P30_05_36904-chop-onion: 0.8338331087306142
P30_05_36922-chop-onion: 0.9032635708525777
P30_05_37020-open-cupboard: 0.7838241318240762
P30_05_37240-open-cupboard: 0.6055477339401841
P30_05_37272-wash-spoon: 0.11642494888976217
P30_05_37511-take-plate: 0.6169900284335017
P30_05_37535-empty-bottle: 0.4597352374531329
P30_06_37605-dry-fork: 0.0031717570405453443
P30_06_37668-rinse-plate: 0.9025450719520449
P30_06_37674-rinse-bowl: 0.3844145265338011
P30_10_38341-take-spoon: 0.8462373450072482
P30_10_38504-rinse-fork: 0.00039733891083415073
P30_10_38535-take-spoon: 0.9070894866855815
P30_10_38579-rinse-sponge: 0.0008370141591876745
P30_11_38596-rinse-plate: 0.9435913620516658
P30_11_38661-wash-spoon: 0.553664636281319
P30_11_38673-rise-sponge: 0.0023491118848323824
P31_01_38722-take-glass: 0.03804221477359533
P31_08_38926-open-fridge: 0.07113016970455646
P31_08_38943-open-fridge: 0.353237419500947
Average: 0.421986910993841
Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_ig_full.pt
P01_01_11-close-fridge: 0.5028131545055657
P01_01_227-take-glass: 0.4872907816246152
P01_01_246-put-down-spatula: 0.4042095887381583
P01_01_254-put-down-spoon: 0.9113736983807758
P01_01_255-open-cupboard: 0.8600057667866349
P01_01_305-take-spatula: 0.41726223555393516
P01_01_324-wash-pan: 0.7872092987969518
P01_01_49-take-spatula: 0.029572899164631964
P01_01_76-take-onion: 0.9376327647641302
P01_02_338-rinse-sponge: 0.001027787250932306
P01_02_387-rinse-spoon: 0.23450394262094051
P01_02_417-rinse-fork: 0.00923707871697843
P01_02_421-rinse-plate: 0.981201969794929
P01_03_489-move-bottle: 0.004577720824163407
P01_03_493-open-cupboard: 0.8221504041925073
P01_05_562-take-plate: 0.9908571706339717
P01_05_628-peel-potato: 0.946673655603081
P01_05_629-put-down-potato: 0.2071630866266787
P01_05_743-open-drawer: 0.4531231567636132
P01_06_830-wash-fork: 0.003309606610418996
P01_06_896-rinse-knife: 0.39552156866528093
P01_06_921-rinse-cloth: 0.056264368556439875
P01_07_955-open-cupboard: 0.6598939168825746
P01_09_1034-put-down-potato: 0.2456622076081112
P01_09_1170-wash-spatula: 0.6844473957736045
P01_09_1180-rinse-spatula: 0.843465007217601
P01_09_1229-pour-potato: 0.2378718397952616
P01_09_1528-open-drawer: 0.30023137662559746
P01_09_1551-take-potato: 0.5853183237649501
P01_09_1678-open-fridge: 0.38811626501381397
P01_09_1743-open-fridge: 0.3805471844226122
P01_09_1859-take-plate: 0.9846945516392589
P01_16_2820-put-glass: 0.04019026298308745
P01_16_2866-close-cupboard: 0.9809238815680146
P01_17_2886-open-cupboard: 0.8235999131575227
P01_17_3150-rinse-cloth: 0.04486240659840405
P01_18_3170-open-fridge: 0.7138482291251421
P01_18_3324-hang-cloth: 0.20088439282029869
P01_18_3454-take-lid: 0.9610573709383607
P01_18_3469-turn-on-tap: 0.41099402427673337
P01_18_3548-open-drawer: 0.7702607480064034
P01_18_3688-take-sponge: 0.007242139084264636
P01_19_3910-rinse-glass: 0.5756081586703659
P01_19_3913-rinse-knife: 0.21918997067026794
P01_19_3950-rinse-sponge: 0.09254133400507271
P01_19_3973-rinse-cloth: 0.442627615891397
P01_19_3976-rinse-cloth: 0.17592936392873526
P01_19_3986-hang-cloth: 0.5587719705328346
P02_01_4005-open-cupboard: 0.47291700158268213
P02_01_4033-put-spoon: 0.2869362862082198
P02_02_4107-wash-knife: 0.8012913400027901
P02_02_4111-wash-spoon: 0.5782197129400447
P02_02_4113-wash-spoon: 0.9113031384022906
P02_03_4188-put-lid: 0.04152201596647501
P02_03_4202-close-cupboard: 0.5176723862066865
P02_03_4206-open-fridge: 0.7611465991288423
P02_03_4277-put-onion: 0.8661471917107701
P02_03_4296-pick-pot: 0.002293001144480655
P02_03_4427-stir-onion: 0.9148876430466771
P02_03_4506-pick-up-pot: 0.18495615107007324
